WS_ID,Yahoo_Symbol,History_State,History_Source,Unique_Bars,Valid_Bars,First_Bar,Last_Bar,Future,Duplicates,Dup_Source,Pass_260,Pass_252,Bar_QA_Status,Eligibility_DryRun,Sqlite_Used
WS:XLON:SGE.L,SGE.L,PASS_HISTORY_CURRENT,v0.38,508,508,2024-08-28,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XLON:SGRO.L,SGRO.L,PASS_HISTORY_CURRENT,v0.38,508,508,2024-08-28,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XLON:SHCS.L,SHC.L,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XLON:SJP.L,STJ.L,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XLON:SMIN.L,SMIN.L,PASS_HISTORY_CURRENT,v0.38,508,508,2024-08-28,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XLON:SN.L,SN.L,PASS_HISTORY_CURRENT,v0.38,507,507,2024-08-28,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XLON:SPX.L,SPX.L,PASS_HISTORY_CURRENT,v0.38,508,508,2024-08-28,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XLON:SRP.L,SRP.L,PASS_HISTORY_CURRENT,v0.38,508,508,2024-08-28,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XLON:SSE.L,SSE.L,PASS_HISTORY_CURRENT,v0.38,508,508,2024-08-28,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XLON:STAN.L,STAN.L,PASS_HISTORY_CURRENT,v0.38,508,508,2024-08-28,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XLON:SVT.L,SVT.L,PASS_HISTORY_CURRENT,v0.38,508,507,2024-08-28,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XLON:TBCG.L,TBCG.L,PASS_HISTORY_CURRENT,v0.38,508,508,2024-08-28,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XLON:TCAPI.L,TCAP.L,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,FAIL_LIQUIDITY,YES
WS:XLON:TSCO.L,TSCO.L,PASS_HISTORY_CURRENT,v0.38,508,508,2024-08-28,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XLON:TW.L,TW.L,PASS_HISTORY_CURRENT,v0.38,508,508,2024-08-28,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XLON:ULVR.L,ULVR.L,PASS_HISTORY_CURRENT,v0.38,508,508,2024-08-28,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XLON:UTG.L,UTG.L,PASS_HISTORY_CURRENT,v0.38,508,507,2024-08-28,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XLON:UU.L,UU.L,PASS_HISTORY_CURRENT,v0.38,508,508,2024-08-28,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XLON:VOD.L,VOD.L,PASS_HISTORY_CURRENT,v0.38,507,507,2024-08-28,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XLON:WEIR.L,WEIR.L,PASS_HISTORY_CURRENT,v0.38,508,508,2024-08-28,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XLON:WISEA.L,WISE.L,PASS_HISTORY_CURRENT,v0.38,508,508,2024-08-28,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XLON:WPP.L,WPP.L,PASS_HISTORY_CURRENT,v0.38,508,508,2024-08-28,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XLON:WTB.L,WTB.L,PASS_HISTORY_CURRENT,v0.38,508,508,2024-08-28,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XLON:ZEG.L,ZEG.L,PASS_HISTORY_CURRENT,v0.38,508,508,2024-08-28,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMAD:ACS.MC,ACS.MC,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMAD:ACX.MC,ACX.MC,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMAD:AENA.MC,AENA.MC,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMAD:AMA.MC,AMS.MC,PASS_HISTORY_CURRENT,v0.47,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XMAD:ANA.MC,ANA.MC,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMAD:BBVA.MC,BBVA.MC,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMAD:BKT.MC,BKT.MC,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMAD:CABK.MC,CABK.MC,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMAD:CLNX.MC,CLNX.MC,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMAD:ELE.MC,ELE.MC,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMAD:ENAG.MC,ENG.MC,PASS_HISTORY_CURRENT,v0.47,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XMAD:FER.MC,FER.MC,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMAD:GRLS.MC,GRF.MC,PASS_HISTORY_CURRENT,v0.47,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XMAD:IBE.MC,IBE.MC,PASS_HISTORY_CURRENT,v0.38,509,509,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMAD:IDR.MC,IDR.MC,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMAD:ITX.MC,ITX.MC,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMAD:MAP.MC,MAP.MC,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMAD:MRL.MC,MRL.MC,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMAD:NTGY.MC,NTGY.MC,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMAD:PUIGB.MC,PUIG.MC,PASS_HISTORY_CURRENT,v0.47,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XMAD:REDE.MC,RED.MC,PASS_HISTORY_CURRENT,v0.47,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XMAD:REP.MC,REP.MC,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMAD:SABE.MC,SAB.MC,PASS_HISTORY_CURRENT,v0.47,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XMAD:SAN.MC,SAN.MC,PASS_HISTORY_CURRENT,v0.38,509,509,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMAD:SCYR.MC,SCYR.MC,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMAD:TEF.MC,TEF.MC,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMAD:UNI.MC,UNI.MC,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMAD:VIS.MC,VIS.MC,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMIL:A2.MI,A2A.MI,PASS_HISTORY_CURRENT,v0.47,506,506,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XMIL:AZMT.MI,AZM.MI,PASS_HISTORY_CURRENT,v0.47,506,506,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XMIL:BAMI.MI,BAMI.MI,PASS_HISTORY_CURRENT,v0.38,504,503,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMIL:BCU.MI,BC.MI,PASS_HISTORY_CURRENT,v0.47,506,506,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XMIL:BGN.MI,BGN.MI,PASS_HISTORY_CURRENT,v0.38,504,503,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMIL:BMED.MI,BMED.MI,PASS_HISTORY_CURRENT,v0.38,504,503,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMIL:BMPS.MI,BMPS.MI,PASS_HISTORY_CURRENT,v0.38,504,503,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMIL:BZU.MI,BZU.MI,PASS_HISTORY_CURRENT,v0.38,504,503,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMIL:CPRI.MI,CPR.MI,PASS_HISTORY_CURRENT,v0.47,506,506,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XMIL:CRDI.MI,UCG.MI,PASS_HISTORY_CURRENT,v0.47,506,506,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XMIL:DLG.MI,DLG.MI,PASS_HISTORY_CURRENT,v0.38,504,503,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMIL:EMII.MI,BPE.MI,PASS_HISTORY_CURRENT,v0.47,506,506,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XMIL:ENEI.MI,ENEL.MI,PASS_HISTORY_CURRENT,v0.47,506,506,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XMIL:ENI.MI,ENI.MI,PASS_HISTORY_CURRENT,v0.38,504,503,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMIL:FBK.MI,FBK.MI,PASS_HISTORY_CURRENT,v0.38,504,503,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMIL:GASI.MI,G.MI,PASS_HISTORY_CURRENT,v0.47,506,506,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XMIL:HRA.MI,HER.MI,PASS_HISTORY_CURRENT,v0.47,506,506,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XMIL:IG.MI,IG.MI,PASS_HISTORY_CURRENT,v0.38,504,503,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMIL:ISP.MI,ISP.MI,PASS_HISTORY_CURRENT,v0.38,504,503,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMIL:ITPG.MI,IP.MI,PASS_HISTORY_CURRENT,v0.47,506,506,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,FAIL_LIQUIDITY,YES
WS:XMIL:IVG.MI,IVG.MI,PASS_HISTORY_CURRENT,v0.38,504,503,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMIL:LDOF.MI,LDO.MI,PASS_HISTORY_CURRENT,v0.47,506,506,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XMIL:LTMC.MI,LTMC.MI,PASS_HISTORY_CURRENT,v0.38,504,503,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMIL:MONC.MI,MONC.MI,PASS_HISTORY_CURRENT,v0.38,504,503,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMIL:NEXII.MI,NEXI.MI,PASS_HISTORY_CURRENT,v0.47,506,506,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XMIL:PIRC.MI,PIRC.MI,PASS_HISTORY_CURRENT,v0.38,504,503,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMIL:PRY.MI,PRY.MI,PASS_HISTORY_CURRENT,v0.38,504,503,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMIL:PST.MI,PST.MI,PASS_HISTORY_CURRENT,v0.38,504,503,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMIL:RACE.MI,RACE.MI,PASS_HISTORY_CURRENT,v0.38,504,503,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMIL:RECI.MI,REC.MI,PASS_HISTORY_CURRENT,v0.47,506,506,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XMIL:REY.MI,REY.MI,PASS_HISTORY_CURRENT,v0.38,504,503,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMIL:SPMI.MI,SPM.MI,PASS_HISTORY_CURRENT,v0.47,506,506,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XMIL:SRG.MI,SRG.MI,PASS_HISTORY_CURRENT,v0.38,504,503,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMIL:STLAM.MI,STLAM.MI,PASS_HISTORY_CURRENT,v0.38,504,503,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMIL:STMMI.MI,STMMI.MI,PASS_HISTORY_CURRENT,v0.38,504,503,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMIL:TENR.MI,TEN.MI,PASS_HISTORY_CURRENT,v0.47,506,506,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XMIL:TLIT.MI,TIT.MI,PASS_HISTORY_CURRENT,v0.47,506,506,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XMIL:TPRO.MI,TPRO.MI,PASS_HISTORY_CURRENT,v0.38,504,503,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMIL:TRN.MI,TRN.MI,PASS_HISTORY_CURRENT,v0.38,504,503,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XMIL:UNPI.MI,UNI.MI,PASS_HISTORY_CURRENT,v0.47,506,506,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XOSL:AKER.OL,AKER.OL,PASS_HISTORY_CURRENT,v0.38,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XOSL:AKRBP.OL,AKRBP.OL,PASS_HISTORY_CURRENT,v0.38,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XOSL:BAKKA.OL,BAKKA.OL,PASS_HISTORY_CURRENT,v0.38,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XOSL:DNB.OL,DNB.OL,PASS_HISTORY_CURRENT,v0.38,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XOSL:EQNR.OL,EQNR.OL,PASS_HISTORY_CURRENT,v0.38,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XOSL:FRO.OL,FRO.OL,PASS_HISTORY_CURRENT,v0.38,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XOSL:GJFG.OL,GJF.OL,PASS_HISTORY_CURRENT,v0.47,501,501,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,FAIL_LIQUIDITY,YES
WS:XOSL:KMAR.OL,KMAR.OL,DATA_QUALITY_FAIL,v0.38,90,89,2026-04-23,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,NO,NO,FAIL_LT_260+LT_252,DATA_QUALITY_FAIL,NO
WS:XOSL:KOG.OL,KOG.OL,PASS_HISTORY_CURRENT,v0.38,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XOSL:MOWI.OL,MOWI.OL,PASS_HISTORY_CURRENT,v0.38,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XOSL:NHY.OL,NHY.OL,PASS_HISTORY_CURRENT,v0.38,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XOSL:NOD.OL,NOD.OL,PASS_HISTORY_CURRENT,v0.38,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XOSL:ORK.OL,ORK.OL,PASS_HISTORY_CURRENT,v0.38,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XOSL:SALM.OL,SALM.OL,PASS_HISTORY_CURRENT,v0.38,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XOSL:SB1NO.OL,SB1NO.OL,PASS_HISTORY_CURRENT,v0.38,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XOSL:SBNOR.OL,SBNOR.OL,PASS_HISTORY_CURRENT,v0.38,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XOSL:STB.OL,STB.OL,PASS_HISTORY_CURRENT,v0.38,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XOSL:SUBC.OL,SUBC.OL,PASS_HISTORY_CURRENT,v0.38,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XOSL:TEL.OL,TEL.OL,PASS_HISTORY_CURRENT,v0.38,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XOSL:TGS.OL,TGS.OL,PASS_HISTORY_CURRENT,v0.38,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XOSL:TOM.OL,TOM.OL,PASS_HISTORY_CURRENT,v0.38,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XOSL:VAR.OL,VAR.OL,PASS_HISTORY_CURRENT,v0.38,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XOSL:VEND.OL,VEND.OL,PASS_HISTORY_CURRENT,v0.38,495,494,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XOSL:YAR.OL,YAR.OL,PASS_HISTORY_CURRENT,v0.38,499,498,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XPAR:ABVX.PA,ABVX.PA,DATA_QUALITY_FAIL,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,DATA_QUALITY_FAIL,NO
WS:XPAR:ACCP.PA,AC.PA,PASS_HISTORY_CURRENT,v0.47,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XPAR:ADP.PA,ADP.PA,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
