Security_Key,Source_WS_ID,Evidence_Cohort,Primary_MIC,Primary_Ticker,Provider_Symbol,Provider_Mapping_Status,Evidence_Artifact
WSSEC:WS:ISIN:TW0002884004,WS:ISIN:TW0002884004,BASE_1633,XTAI,2884,2884.TW,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:ISIN:TW0002885001,WS:ISIN:TW0002885001,BASE_1633,XTAI,2885,2885.TW,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:ISIN:TW0002886009,WS:ISIN:TW0002886009,BASE_1633,XTAI,2886,2886.TW,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:ISIN:TW0002887007,WS:ISIN:TW0002887007,BASE_1633,XTAI,2887,2887.TW,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:ISIN:TW0002890001,WS:ISIN:TW0002890001,BASE_1633,XTAI,2890,2890.TW,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:ISIN:TW0002891009,WS:ISIN:TW0002891009,BASE_1633,XTAI,2891,2891.TW,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:ISIN:TW0002892007,WS:ISIN:TW0002892007,BASE_1633,XTAI,2892,2892.TW,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:ISIN:TW0003008009,WS:ISIN:TW0003008009,BASE_1633,XTAI,3008,3008.TW,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:ISIN:TW0003017000,WS:ISIN:TW0003017000,BASE_1633,XTAI,3017,3017.TW,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:ISIN:TW0003037008,WS:ISIN:TW0003037008,BASE_1633,XTAI,3037,3037.TW,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:ISIN:TW0003045001,WS:ISIN:TW0003045001,BASE_1633,XTAI,3045,3045.TW,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:ISIN:TW0003231007,WS:ISIN:TW0003231007,BASE_1633,XTAI,3231,3231.TW,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:ISIN:TW0003443008,WS:ISIN:TW0003443008,BASE_1633,XTAI,3443,3443.TW,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:ISIN:TW0003653002,WS:ISIN:TW0003653002,BASE_1633,XTAI,3653,3653.TW,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:ISIN:TW0004904008,WS:ISIN:TW0004904008,BASE_1633,XTAI,4904,4904.TW,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:ISIN:TW0006505001,WS:ISIN:TW0006505001,BASE_1633,XTAI,6505,6505.TW,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:ISIN:TW0008046004,WS:ISIN:TW0008046004,BASE_1633,XTAI,8046,8046.TW,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XASX:ALD,WS:XASX:ALD,AU1,XASX,ALD,ALD.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:ALL,WS:XASX:ALL,AU1,XASX,ALL,ALL.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:ALQ,WS:XASX:ALQ,AU1,XASX,ALQ,ALQ.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:ANZ,WS:XASX:ANZ,AU1,XASX,ANZ,ANZ.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:ASX,WS:XASX:ASX,AU1,XASX,ASX,ASX.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:AZJ,WS:XASX:AZJ,AU1,XASX,AZJ,AZJ.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:BHP,WS:XASX:BHP,AU1,XASX,BHP,BHP.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:BSL,WS:XASX:BSL,AU1,XASX,BSL,BSL.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:BXB,WS:XASX:BXB,AU1,XASX,BXB,BXB.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:CAR,WS:XASX:CAR,AU1,XASX,CAR,CAR.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:CBA,WS:XASX:CBA,AU1,XASX,CBA,CBA.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:CMM,WS:XASX:CMM,AU1,XASX,CMM,CMM.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:COH,WS:XASX:COH,AU1,XASX,COH,COH.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:COL,WS:XASX:COL,AU1,XASX,COL,COL.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:CPU,WS:XASX:CPU,AU1,XASX,CPU,CPU.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:CSL,WS:XASX:CSL,AU1,XASX,CSL,CSL.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:CWY,WS:XASX:CWY,AU1,XASX,CWY,CWY.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:EVN,WS:XASX:EVN,AU1,XASX,EVN,EVN.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:FMG,WS:XASX:FMG,AU1,XASX,FMG,FMG.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:GMD,WS:XASX:GMD,AU1,XASX,GMD,GMD.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:IAG,WS:XASX:IAG,AU1,XASX,IAG,IAG.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:IGO,WS:XASX:IGO,AU1,XASX,IGO,IGO.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:JBH,WS:XASX:JBH,AU1,XASX,JBH,JBH.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:LTR,WS:XASX:LTR,AU1,XASX,LTR,LTR.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:LYC,WS:XASX:LYC,AU1,XASX,LYC,LYC.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:MIN,WS:XASX:MIN,AU1,XASX,MIN,MIN.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:MP1,WS:XASX:MP1,AU1,XASX,MP1,MP1.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:MPL,WS:XASX:MPL,AU1,XASX,MPL,MPL.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:MQG,WS:XASX:MQG,AU1,XASX,MQG,MQG.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:NAB,WS:XASX:NAB,AU1,XASX,NAB,NAB.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:NST,WS:XASX:NST,AU1,XASX,NST,NST.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:NXT,WS:XASX:NXT,AU1,XASX,NXT,NXT.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:ORG,WS:XASX:ORG,AU1,XASX,ORG,ORG.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:ORI,WS:XASX:ORI,AU1,XASX,ORI,ORI.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:PDN,WS:XASX:PDN,AU1,XASX,PDN,PDN.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:PLS,WS:XASX:PLS,AU1,XASX,PLS,PLS.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:PME,WS:XASX:PME,AU1,XASX,PME,PME.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:PRU,WS:XASX:PRU,AU1,XASX,PRU,PRU.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:QAN,WS:XASX:QAN,AU1,XASX,QAN,QAN.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:QBE,WS:XASX:QBE,AU1,XASX,QBE,QBE.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:REA,WS:XASX:REA,AU1,XASX,REA,REA.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:RHC,WS:XASX:RHC,AU1,XASX,RHC,RHC.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:RIO,WS:XASX:RIO,AU1,XASX,RIO,RIO.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:RMS,WS:XASX:RMS,AU1,XASX,RMS,RMS.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:RRL,WS:XASX:RRL,AU1,XASX,RRL,RRL.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:S32,WS:XASX:S32,AU1,XASX,S32,S32.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:SDF,WS:XASX:SDF,AU1,XASX,SDF,SDF.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:SFR,WS:XASX:SFR,AU1,XASX,SFR,SFR.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:SHL,WS:XASX:SHL,AU1,XASX,SHL,SHL.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:SIG,WS:XASX:SIG,AU1,XASX,SIG,SIG.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:STO,WS:XASX:STO,AU1,XASX,STO,STO.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:SUN,WS:XASX:SUN,AU1,XASX,SUN,SUN.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:TLC,WS:XASX:TLC,AU1,XASX,TLC,TLC.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:TLS,WS:XASX:TLS,AU1,XASX,TLS,TLS.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:TLX,WS:XASX:TLX,AU1,XASX,TLX,TLX.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:WBC,WS:XASX:WBC,AU1,XASX,WBC,WBC.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:WDS,WS:XASX:WDS,AU1,XASX,WDS,WDS.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:WES,WS:XASX:WES,AU1,XASX,WES,WES.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:WGX,WS:XASX:WGX,AU1,XASX,WGX,WGX.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:WHC,WS:XASX:WHC,AU1,XASX,WHC,WHC.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:WOW,WS:XASX:WOW,AU1,XASX,WOW,WOW.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:WTC,WS:XASX:WTC,AU1,XASX,WTC,WTC.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XASX:ZIP,WS:XASX:ZIP,AU1,XASX,ZIP,ZIP.AX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:AAL,WS:XNAS:AAL,US2,XNAS,AAL,AAL,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:AAON,WS:XNAS:AAON,US2,XNAS,AAON,AAON,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:AAPL,WS:XNAS:AAPL,US1,XNAS,AAPL,AAPL,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:ABNB,WS:XNAS:ABNB,US1,XNAS,ABNB,ABNB,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:ADBE,WS:XNAS:ADBE,US1,XNAS,ADBE,ADBE,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:ADI,WS:XNAS:ADI,US1,XNAS,ADI,ADI,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:ADP,WS:XNAS:ADP,US1,XNAS,ADP,ADP,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:ADSK,WS:XNAS:ADSK,US1,XNAS,ADSK,ADSK,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:AEIS,WS:XNAS:AEIS,US2,XNAS,AEIS,AEIS,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:AKAM,WS:XNAS:AKAM,US1,XNAS,AKAM,AKAM,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:ALGM,WS:XNAS:ALGM,US2,XNAS,ALGM,ALGM,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:ALGN,WS:XNAS:ALGN,US1,XNAS,ALGN,ALGN,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:AMAT,WS:XNAS:AMAT,US1,XNAS,AMAT,AMAT,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:AMGN,WS:XNAS:AMGN,US1,XNAS,AMGN,AMGN,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:AMKR,WS:XNAS:AMKR,US2,XNAS,AMKR,AMKR,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:AMZN,WS:XNAS:AMZN,US1,XNAS,AMZN,AMZN,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:APP,WS:XNAS:APP,US1,XNAS,APP,APP,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:APPF,WS:XNAS:APPF,US2,XNAS,APPF,APPF,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:ARWR,WS:XNAS:ARWR,US2,XNAS,ARWR,ARWR,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:AVAV,WS:XNAS:AVAV,US2,XNAS,AVAV,AVAV,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:AVGO,WS:XNAS:AVGO,US1,XNAS,AVGO,AVGO,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:AVT,WS:XNAS:AVT,US2,XNAS,AVT,AVT,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:BHF,WS:XNAS:BHF,US2,XNAS,BHF,BHF,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:BIIB,WS:XNAS:BIIB,US1,XNAS,BIIB,BIIB,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:BKNG,WS:XNAS:BKNG,US1,XNAS,BKNG,BKNG,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:BMRN,WS:XNAS:BMRN,US2,XNAS,BMRN,BMRN,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:BRKR,WS:XNAS:BRKR,US2,XNAS,BRKR,BRKR,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:BSY,WS:XNAS:BSY,US2,XNAS,BSY,BSY,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:BTSG,WS:XNAS:BTSG,US2,XNAS,BTSG,BTSG,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:CAR,WS:XNAS:CAR,US2,XNAS,CAR,CAR,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:CART,WS:XNAS:CART,US2,XNAS,CART,CART,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:CASY,WS:XNAS:CASY,US1,XNAS,CASY,CASY,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:CBOE,WS:XNAS:CBOE,US1,XNAS,CBOE,CBOE,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:CBSH,WS:XNAS:CBSH,US2,XNAS,CBSH,CBSH,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:CDNS,WS:XNAS:CDNS,US1,XNAS,CDNS,CDNS,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:CDW,WS:XNAS:CDW,US1,XNAS,CDW,CDW,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:CELH,WS:XNAS:CELH,US2,XNAS,CELH,CELH,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:CG,WS:XNAS:CG,US2,XNAS,CG,CG,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:CGNX,WS:XNAS:CGNX,US2,XNAS,CGNX,CGNX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:CHDN,WS:XNAS:CHDN,US2,XNAS,CHDN,CHDN,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:CHRD,WS:XNAS:CHRD,US2,XNAS,CHRD,CHRD,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:CHRW,WS:XNAS:CHRW,US1,XNAS,CHRW,CHRW,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:CINF,WS:XNAS:CINF,US1,XNAS,CINF,CINF,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:CME,WS:XNAS:CME,US1,XNAS,CME,CME,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:COIN,WS:XNAS:COIN,US1,XNAS,COIN,COIN,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:COKE,WS:XNAS:COKE,US2,XNAS,COKE,COKE,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:COLB,WS:XNAS:COLB,US2,XNAS,COLB,COLB,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:COLM,WS:XNAS:COLM,US2,XNAS,COLM,COLM,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:COST,WS:XNAS:COST,US1,XNAS,COST,COST,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:CPRT,WS:XNAS:CPRT,US1,XNAS,CPRT,CPRT,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:CROX,WS:XNAS:CROX,US2,XNAS,CROX,CROX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:CRUS,WS:XNAS:CRUS,US2,XNAS,CRUS,CRUS,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:CRWD,WS:XNAS:CRWD,US1,XNAS,CRWD,CRWD,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:CSCO,WS:XNAS:CSCO,US1,XNAS,CSCO,CSCO,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:CTAS,WS:XNAS:CTAS,US1,XNAS,CTAS,CTAS,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:CTSH,WS:XNAS:CTSH,US1,XNAS,CTSH,CTSH,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:CVLT,WS:XNAS:CVLT,US2,XNAS,CVLT,CVLT,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:CYTK,WS:XNAS:CYTK,US2,XNAS,CYTK,CYTK,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:DBX,WS:XNAS:DBX,US2,XNAS,DBX,DBX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:DDOG,WS:XNAS:DDOG,US1,XNAS,DDOG,DDOG,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:DLTR,WS:XNAS:DLTR,US1,XNAS,DLTR,DLTR,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:DOCU,WS:XNAS:DOCU,US2,XNAS,DOCU,DOCU,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:DUOL,WS:XNAS:DUOL,US2,XNAS,DUOL,DUOL,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:DXCM,WS:XNAS:DXCM,US1,XNAS,DXCM,DXCM,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:EBAY,WS:XNAS:EBAY,US1,XNAS,EBAY,EBAY,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:ECHO,WS:XNAS:ECHO,US1,XNAS,ECHO,ECHO,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:EEFT,WS:XNAS:EEFT,US2,XNAS,EEFT,EEFT,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:ENSG,WS:XNAS:ENSG,US2,XNAS,ENSG,ENSG,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:ENTG,WS:XNAS:ENTG,US2,XNAS,ENTG,ENTG,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:EWBC,WS:XNAS:EWBC,US2,XNAS,EWBC,EWBC,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:EXEL,WS:XNAS:EXEL,US2,XNAS,EXEL,EXEL,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:EXLS,WS:XNAS:EXLS,US2,XNAS,EXLS,EXLS,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:EXPD,WS:XNAS:EXPD,US1,XNAS,EXPD,EXPD,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:EXPE,WS:XNAS:EXPE,US1,XNAS,EXPE,EXPE,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:EXPO,WS:XNAS:EXPO,US2,XNAS,EXPO,EXPO,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:FANG,WS:XNAS:FANG,US1,XNAS,FANG,FANG,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:FAST,WS:XNAS:FAST,US1,XNAS,FAST,FAST,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:FCFS,WS:XNAS:FCFS,US2,XNAS,FCFS,FCFS,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:FFIN,WS:XNAS:FFIN,US2,XNAS,FFIN,FFIN,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:FFIV,WS:XNAS:FFIV,US1,XNAS,FFIV,FFIV,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:FISV,WS:XNAS:FISV,US1,XNAS,FISV,FISV,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNAS:FIVE,WS:XNAS:FIVE,US2,XNAS,FIVE,FIVE,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNAS:FSLR,WS:XNAS:FSLR,US1,XNAS,FSLR,FSLR,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
