Projection_Order,Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,MedianTurnover20_EUR,Eligibility_DryRun,Prospective_Frozen_Status,Cap_Action,Freeze_Authorized,Universe_Write,Productive
480,WSSEC:WS:XNYS:BAX,WS:XNYS:BAX,XNYS,BAX,109285062.28,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
481,WSSEC:WS:XNYS:BBWI,WS:XNYS:BBWI,XNYS,BBWI,101465541.351771,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
482,WSSEC:WS:XNYS:BBY,WS:XNYS:BBY,XNYS,BBY,242734148.55,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
483,WSSEC:WS:XNYS:BC,WS:XNYS:BC,XNYS,BC,45042228.241769,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
484,WSSEC:WS:XNYS:BCO,WS:XNYS:BCO,XNYS,BCO,35058841.490451,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
485,WSSEC:WS:XNYS:BDC,WS:XNYS:BDC,XNYS,BDC,39419723.245664,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
486,WSSEC:WS:XNYS:BDX,WS:XNYS:BDX,XNYS,BDX,238286848.13,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
487,WSSEC:WS:XNYS:BEN,WS:XNYS:BEN,XNYS,BEN,88640029.95,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
488,WSSEC:WS:XNYS:BILL,WS:XNYS:BILL,XNYS,BILL,73010774.965351,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
489,WSSEC:WS:XNYS:BIO,WS:XNYS:BIO,XNYS,BIO,89671059.097089,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
490,WSSEC:WS:XNYS:BJ,WS:XNYS:BJ,XNYS,BJ,125732142.937160,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
491,WSSEC:WS:XNYS:BKH,WS:XNYS:BKH,XNYS,BKH,48500220.073858,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
492,WSSEC:WS:XNYS:BKR,WS:XNYS:BKR,XNYS,BKR,312561065.24,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
493,WSSEC:WS:XNYS:BLDR,WS:XNYS:BLDR,XNYS,BLDR,101333308.21,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
494,WSSEC:WS:XNYS:BMY,WS:XNYS:BMY,XNYS,BMY,425691011.94,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
495,WSSEC:WS:XNYS:BNY,WS:XNYS:BNY,XNYS,BNY,322529856.51,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
496,WSSEC:WS:XNYS:BR,WS:XNYS:BR,XNYS,BR,179580857.8,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
497,WSSEC:WS:XNYS:BRO,WS:XNYS:BRO,XNYS,BRO,98137426.73,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
498,WSSEC:WS:XNYS:BROS,WS:XNYS:BROS,XNYS,BROS,162390359.781881,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
499,WSSEC:WS:XNYS:BSX,WS:XNYS:BSX,XNYS,BSX,749060328.78,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
500,WSSEC:WS:XNYS:BURL,WS:XNYS:BURL,XNYS,BURL,420672269.101166,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
501,WSSEC:WS:XNYS:BWA,WS:XNYS:BWA,XNYS,BWA,90436120.074721,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
502,WSSEC:WS:XNYS:BWXT,WS:XNYS:BWXT,XNYS,BWXT,131212894.059482,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
503,WSSEC:WS:XNYS:BYD,WS:XNYS:BYD,XNYS,BYD,58696352.970460,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
504,WSSEC:WS:XNYS:C,WS:XNYS:C,XNYS,C,863825463.42,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
505,WSSEC:WS:XNYS:CACI,WS:XNYS:CACI,XNYS,CACI,143273542.900664,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
506,WSSEC:WS:XNYS:CAH,WS:XNYS:CAH,XNYS,CAH,320528433.69,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
507,WSSEC:WS:XNYS:CARR,WS:XNYS:CARR,XNYS,CARR,265598880.95,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
508,WSSEC:WS:XNYS:CAT,WS:XNYS:CAT,XNYS,CAT,1671980015.94,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
509,WSSEC:WS:XNYS:CAVA,WS:XNYS:CAVA,XNYS,CAVA,154940666.966670,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
510,WSSEC:WS:XNYS:CBT,WS:XNYS:CBT,XNYS,CBT,24320093.181109,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
511,WSSEC:WS:XNYS:CCK,WS:XNYS:CCK,XNYS,CCK,74979273.068100,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
512,WSSEC:WS:XNYS:CDE,WS:XNYS:CDE,XNYS,CDE,675827750.985199,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
513,WSSEC:WS:XNYS:CF,WS:XNYS:CF,XNYS,CF,261047331.57,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
514,WSSEC:WS:XNYS:CFG,WS:XNYS:CFG,XNYS,CFG,171727360.62,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
515,WSSEC:WS:XNYS:CFR,WS:XNYS:CFR,XNYS,CFR,66690087.186193,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
516,WSSEC:WS:XNYS:CHD,WS:XNYS:CHD,XNYS,CHD,136369051.37,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
517,WSSEC:WS:XNYS:CHE,WS:XNYS:CHE,XNYS,CHE,61018604.660887,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
518,WSSEC:WS:XNYS:CHH,WS:XNYS:CHH,XNYS,CHH,46683984.823471,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
519,WSSEC:WS:XNYS:CHWY,WS:XNYS:CHWY,XNYS,CHWY,164582106.679835,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
520,WSSEC:WS:XNYS:CL,WS:XNYS:CL,XNYS,CL,309883754.34,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
521,WSSEC:WS:XNYS:CLF,WS:XNYS:CLF,XNYS,CLF,122147347.601910,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
522,WSSEC:WS:XNYS:CLH,WS:XNYS:CLH,XNYS,CLH,99641879.395999,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
523,WSSEC:WS:XNYS:CLX,WS:XNYS:CLX,XNYS,CLX,193069336.68,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
524,WSSEC:WS:XNYS:CMC,WS:XNYS:CMC,XNYS,CMC,57638524.136821,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
525,WSSEC:WS:XNYS:CMG,WS:XNYS:CMG,XNYS,CMG,430211145.46,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
526,WSSEC:WS:XNYS:CMI,WS:XNYS:CMI,XNYS,CMI,442786537.97,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
527,WSSEC:WS:XNYS:CMS,WS:XNYS:CMS,XNYS,CMS,196178456.62,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
528,WSSEC:WS:XNYS:CNC,WS:XNYS:CNC,XNYS,CNC,197027101.89,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
529,WSSEC:WS:XNYS:CNH,WS:XNYS:CNH,XNYS,CNH,206019572.339933,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
530,WSSEC:WS:XNYS:CNM,WS:XNYS:CNM,XNYS,CNM,103608576.790778,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
531,WSSEC:WS:XNYS:CNO,WS:XNYS:CNO,XNYS,CNO,44894581.033675,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
532,WSSEC:WS:XNYS:CNP,WS:XNYS:CNP,XNYS,CNP,181781683.37,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
533,WSSEC:WS:XNYS:CNX,WS:XNYS:CNX,XNYS,CNX,47667905.893208,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
534,WSSEC:WS:XNYS:COF,WS:XNYS:COF,XNYS,COF,542029873.45,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
535,WSSEC:WS:XNYS:COP,WS:XNYS:COP,XNYS,COP,706440433.46,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
536,WSSEC:WS:XNYS:COR,WS:XNYS:COR,XNYS,COR,316431810.13,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
537,WSSEC:WS:XNYS:CPRI,WS:XNYS:CPRI,XNYS,CPRI,55578922.165424,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
538,WSSEC:WS:XNYS:CR,WS:XNYS:CR,XNYS,CR,64924071.114596,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
539,WSSEC:WS:XNYS:CRBG,WS:XNYS:CRBG,XNYS,CRBG,98125089.115925,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
540,WSSEC:WS:XNYS:CRL,WS:XNYS:CRL,XNYS,CRL,224757329.12,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
541,WSSEC:WS:XNYS:CRM,WS:XNYS:CRM,XNYS,CRM,2384558994.02,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
542,WSSEC:WS:XNYS:CRS,WS:XNYS:CRS,XNYS,CRS,249949945.305615,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
543,WSSEC:WS:XNYS:CSL,WS:XNYS:CSL,XNYS,CSL,142095839.330988,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
544,WSSEC:WS:XNYS:CTVA,WS:XNYS:CTVA,XNYS,CTVA,279855576.84,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
545,WSSEC:WS:XNYS:CVNA,WS:XNYS:CVNA,XNYS,CVNA,437900738.99,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
546,WSSEC:WS:XNYS:CVS,WS:XNYS:CVS,XNYS,CVS,525770860.01,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
547,WSSEC:WS:XNYS:CVX,WS:XNYS:CVX,XNYS,CVX,1369762036.14,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
548,WSSEC:WS:XNYS:CW,WS:XNYS:CW,XNYS,CW,171729701.761896,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
549,WSSEC:WS:XNYS:CXT,WS:XNYS:CXT,XNYS,CXT,22238307.501996,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
550,WSSEC:WS:XNYS:D,WS:XNYS:D,XNYS,D,185863018.13,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
551,WSSEC:WS:XNYS:DAL,WS:XNYS:DAL,XNYS,DAL,335357520.08,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
552,WSSEC:WS:XNYS:DAR,WS:XNYS:DAR,XNYS,DAR,120156587.688607,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
553,WSSEC:WS:XNYS:DCI,WS:XNYS:DCI,XNYS,DCI,47347398.514830,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
554,WSSEC:WS:XNYS:DE,WS:XNYS:DE,XNYS,DE,637290845.96,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
555,WSSEC:WS:XNYS:DG,WS:XNYS:DG,XNYS,DG,225918649.83,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
556,WSSEC:WS:XNYS:DHI,WS:XNYS:DHI,XNYS,DHI,221475861.17,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
557,WSSEC:WS:XNYS:DHR,WS:XNYS:DHR,XNYS,DHR,526127400.95,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
558,WSSEC:WS:XNYS:DINO,WS:XNYS:DINO,XNYS,DINO,217537825.732367,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
559,WSSEC:WS:XNYS:DIS,WS:XNYS:DIS,XNYS,DIS,664050353.49,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
560,WSSEC:WS:XNYS:DKS,WS:XNYS:DKS,XNYS,DKS,402769061.479601,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
561,WSSEC:WS:XNYS:DLB,WS:XNYS:DLB,XNYS,DLB,54552772.724111,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
562,WSSEC:WS:XNYS:DOCN,WS:XNYS:DOCN,XNYS,DOCN,209559175.400277,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
563,WSSEC:WS:XNYS:DOCS,WS:XNYS:DOCS,XNYS,DOCS,54582003.116263,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
564,WSSEC:WS:XNYS:DOV,WS:XNYS:DOV,XNYS,DOV,170456400.58,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
565,WSSEC:WS:XNYS:DPZ,WS:XNYS:DPZ,XNYS,DPZ,209150846.61,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
566,WSSEC:WS:XNYS:DRI,WS:XNYS:DRI,XNYS,DRI,172148408.34,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
567,WSSEC:WS:XNYS:DT,WS:XNYS:DT,XNYS,DT,290124517.744259,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
568,WSSEC:WS:XNYS:DTM,WS:XNYS:DTM,XNYS,DTM,101762768.168337,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
569,WSSEC:WS:XNYS:DUK,WS:XNYS:DUK,XNYS,DUK,357880957.56,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
570,WSSEC:WS:XNYS:DVA,WS:XNYS:DVA,XNYS,DVA,84357432.06,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
571,WSSEC:WS:XNYS:DVN,WS:XNYS:DVN,XNYS,DVN,362453563.58,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
572,WSSEC:WS:XNYS:DY,WS:XNYS:DY,XNYS,DY,181715205.099280,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
573,WSSEC:WS:XNYS:ECL,WS:XNYS:ECL,XNYS,ECL,336760558.34,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
574,WSSEC:WS:XNYS:ED,WS:XNYS:ED,XNYS,ED,195091520.03,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
575,WSSEC:WS:XNYS:EFX,WS:XNYS:EFX,XNYS,EFX,145545440.31,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
576,WSSEC:WS:XNYS:EHC,WS:XNYS:EHC,XNYS,EHC,80544854.790899,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
577,WSSEC:WS:XNYS:EIX,WS:XNYS:EIX,XNYS,EIX,224171385.06,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
578,WSSEC:WS:XNYS:EL,WS:XNYS:EL,XNYS,EL,287074695.36,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
579,WSSEC:WS:XNYS:ELAN,WS:XNYS:ELAN,XNYS,ELAN,90716881.867523,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
580,WSSEC:WS:XNYS:ELF,WS:XNYS:ELF,XNYS,ELF,136052247.967746,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
581,WSSEC:WS:XNYS:ELV,WS:XNYS:ELV,XNYS,ELV,298878287.15,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
582,WSSEC:WS:XNYS:EME,WS:XNYS:EME,XNYS,EME,220189662.73,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
583,WSSEC:WS:XNYS:EMR,WS:XNYS:EMR,XNYS,EMR,288213118.32,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
584,WSSEC:WS:XNYS:ENS,WS:XNYS:ENS,XNYS,ENS,69953081.058132,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
585,WSSEC:WS:XNYS:EOG,WS:XNYS:EOG,XNYS,EOG,333754644.98,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
586,WSSEC:WS:XNYS:EQH,WS:XNYS:EQH,XNYS,EQH,120829239.728956,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
587,WSSEC:WS:XNYS:EQT,WS:XNYS:EQT,XNYS,EQT,295845735.84,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
588,WSSEC:WS:XNYS:ES,WS:XNYS:ES,XNYS,ES,109479836.64,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
589,WSSEC:WS:XNYS:ESAB,WS:XNYS:ESAB,XNYS,ESAB,53534324.092614,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
590,WSSEC:WS:XNYS:ESNT,WS:XNYS:ESNT,XNYS,ESNT,35165259.624501,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
591,WSSEC:WS:XNYS:ETR,WS:XNYS:ETR,XNYS,ETR,183978791.11,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
592,WSSEC:WS:XNYS:EVR,WS:XNYS:EVR,XNYS,EVR,106793740.742173,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
593,WSSEC:WS:XNYS:EVRG,WS:XNYS:EVRG,XNYS,EVRG,142339304.54,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
594,WSSEC:WS:XNYS:EW,WS:XNYS:EW,XNYS,EW,213449310.9,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
595,WSSEC:WS:XNYS:EXC,WS:XNYS:EXC,XNYS,EXC,202932250.03,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
596,WSSEC:WS:XNYS:EXP,WS:XNYS:EXP,XNYS,EXP,60323306.329371,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
597,WSSEC:WS:XNYS:F,WS:XNYS:F,XNYS,F,486431547.37,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
598,WSSEC:WS:XNYS:FAF,WS:XNYS:FAF,XNYS,FAF,49776303.763734,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
599,WSSEC:WS:XNYS:FBIN,WS:XNYS:FBIN,XNYS,FBIN,74961340.036836,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
