WS_ID,Name,ISIN,Country,Primary_Ticker,Primary_Exchange,Primary_MIC,Primary_Currency,Primary_Universe_Index,Index_Tags,ws_id,yahoo_symbol,mapping_status,status,reason_code,unique_bars,valid_bars,repaired_rows,suspicious_returns,zero_volume_share,first_bar_date,last_bar_date,last_fetch_utc,batch_id,last_error
WS:XETR:FPE3_P.DE,FUCHS PREF,,DE,FPE3_p.DE,XETRA,XETR,EUR,EU_STOXX600,EU_STOXX600,WS:XETR:FPE3_P.DE,FPE3_P.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:55+00:00,YF-20260823T203053004343-706a5b6f,NO_DATA_IN_BATCH
WS:XETR:FRAG.DE,FRAPORT,,DE,FRAG.DE,XETRA,XETR,EUR,EU_STOXX600,EU_STOXX600,WS:XETR:FRAG.DE,FRAG.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:55+00:00,YF-20260823T203053004343-706a5b6f,NO_DATA_IN_BATCH
WS:XETR:FREG.DE,FRESENIUS,,DE,FREG.DE,XETRA,XETR,EUR,EU_STOXX600,EU_STOXX600,WS:XETR:FREG.DE,FREG.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:55+00:00,YF-20260823T203053004343-706a5b6f,NO_DATA_IN_BATCH
WS:XETR:FTKN.DE,FLATEXDEGIRO N,,DE,FTKn.DE,XETRA,XETR,EUR,EU_STOXX600,EU_STOXX600,WS:XETR:FTKN.DE,FTKN.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:55+00:00,YF-20260823T203053004343-706a5b6f,NO_DATA_IN_BATCH
WS:XETR:G1AG.DE,GEA GRP,,DE,G1AG.DE,XETRA,XETR,EUR,EU_STOXX600,EU_STOXX600,WS:XETR:G1AG.DE,G1AG.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:55+00:00,YF-20260823T203053004343-706a5b6f,NO_DATA_IN_BATCH
WS:XETR:G24N.DE,SCOUT24,,DE,G24n.DE,XETRA,XETR,EUR,EU_STOXX600,EU_STOXX600,WS:XETR:G24N.DE,G24N.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:55+00:00,YF-20260823T203053004343-706a5b6f,NO_DATA_IN_BATCH
WS:XETR:GBFG.DE,BILFINGER,,DE,GBFG.DE,XETRA,XETR,EUR,EU_STOXX600,EU_STOXX600,WS:XETR:GBFG.DE,GBFG.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:55+00:00,YF-20260823T203053004343-706a5b6f,NO_DATA_IN_BATCH
WS:XETR:HAGG.DE,HENSOLDT,,DE,HAGG.DE,XETRA,XETR,EUR,EU_STOXX600,EU_STOXX600,WS:XETR:HAGG.DE,HAGG.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:55+00:00,YF-20260823T203053004343-706a5b6f,NO_DATA_IN_BATCH
WS:XETR:HEIG.DE,HEIDELBERG MATERIALS,,DE,HEIG.DE,XETRA,XETR,EUR,EU_STOXX600,EU_STOXX600,WS:XETR:HEIG.DE,HEIG.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:55+00:00,YF-20260823T203053004343-706a5b6f,NO_DATA_IN_BATCH
WS:XETR:HNKG_P.DE,HENKEL PREF,,DE,HNKG_p.DE,XETRA,XETR,EUR,EU_STOXX600,EU_STOXX600,WS:XETR:HNKG_P.DE,HNKG_P.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:55+00:00,YF-20260823T203053004343-706a5b6f,NO_DATA_IN_BATCH
WS:XETR:HNRGN.DE,HANNOVER RUECK,,DE,HNRGn.DE,XETRA,XETR,EUR,EU_STOXX600,EU_STOXX600,WS:XETR:HNRGN.DE,HNRGN.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:55+00:00,YF-20260823T203053004343-706a5b6f,NO_DATA_IN_BATCH
WS:XETR:HOTG.DE,HOCHTIEF,,DE,HOTG.DE,XETRA,XETR,EUR,EU_STOXX600,EU_STOXX600,WS:XETR:HOTG.DE,HOTG.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:55+00:00,YF-20260823T203053004343-706a5b6f,NO_DATA_IN_BATCH
