Projection_Order,Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,Provider_Symbol,raw_bar_count,valid_bar_count,invalid_bar_count,invalid_share,affected_dates,defect_reasons,stale_status,suspicious_return_count,suspicious_return_status,higher_priority_blocker_status,canonical_qa_status,canonical_qa_reason,filtered_policy_result,old_cache_state,old_reason,proposed_cache_state,proposed_reason,state_change_reason
1100,WSSEC:WS:XSHG:600660,WS:XSHG:600660,XSHG,600660,600660.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1101,WSSEC:WS:XSHG:600674,WS:XSHG:600674,XSHG,600674,600674.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1102,WSSEC:WS:XSHG:600690,WS:XSHG:600690,XSHG,600690,600690.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1103,WSSEC:WS:XSHG:600741,WS:XSHG:600741,XSHG,600741,600741.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1104,WSSEC:WS:XSHG:600760,WS:XSHG:600760,XSHG,600760,600760.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1105,WSSEC:WS:XSHG:600795,WS:XSHG:600795,XSHG,600795,600795.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1106,WSSEC:WS:XSHG:600809,WS:XSHG:600809,XSHG,600809,600809.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1107,WSSEC:WS:XSHG:600845,WS:XSHG:600845,XSHG,600845,600845.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1108,WSSEC:WS:XSHG:600875,WS:XSHG:600875,XSHG,600875,600875.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1109,WSSEC:WS:XSHG:600886,WS:XSHG:600886,XSHG,600886,600886.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1110,WSSEC:WS:XSHG:600887,WS:XSHG:600887,XSHG,600887,600887.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1111,WSSEC:WS:XSHG:600893,WS:XSHG:600893,XSHG,600893,600893.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1112,WSSEC:WS:XSHG:600900,WS:XSHG:600900,XSHG,600900,600900.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1113,WSSEC:WS:XSHG:600905,WS:XSHG:600905,XSHG,600905,600905.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1114,WSSEC:WS:XSHG:600918,WS:XSHG:600918,XSHG,600918,600918.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1115,WSSEC:WS:XSHG:600919,WS:XSHG:600919,XSHG,600919,600919.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1116,WSSEC:WS:XSHG:600926,WS:XSHG:600926,XSHG,600926,600926.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1117,WSSEC:WS:XSHG:600930,WS:XSHG:600930,XSHG,600930,600930.SS,293,293,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1118,WSSEC:WS:XSHG:600938,WS:XSHG:600938,XSHG,600938,600938.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1119,WSSEC:WS:XSHG:600941,WS:XSHG:600941,XSHG,600941,600941.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1120,WSSEC:WS:XSHG:600958,WS:XSHG:600958,XSHG,600958,600958.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1121,WSSEC:WS:XSHG:600989,WS:XSHG:600989,XSHG,600989,600989.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1122,WSSEC:WS:XSHG:600999,WS:XSHG:600999,XSHG,600999,600999.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1123,WSSEC:WS:XSHG:601006,WS:XSHG:601006,XSHG,601006,601006.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1124,WSSEC:WS:XSHG:601009,WS:XSHG:601009,XSHG,601009,601009.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1125,WSSEC:WS:XSHG:601012,WS:XSHG:601012,XSHG,601012,601012.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1126,WSSEC:WS:XSHG:601018,WS:XSHG:601018,XSHG,601018,601018.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1127,WSSEC:WS:XSHG:601021,WS:XSHG:601021,XSHG,601021,601021.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1128,WSSEC:WS:XSHG:601058,WS:XSHG:601058,XSHG,601058,601058.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1129,WSSEC:WS:XSHG:601066,WS:XSHG:601066,XSHG,601066,601066.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1130,WSSEC:WS:XSHG:601077,WS:XSHG:601077,XSHG,601077,601077.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1131,WSSEC:WS:XSHG:601088,WS:XSHG:601088,XSHG,601088,601088.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1132,WSSEC:WS:XSHG:601100,WS:XSHG:601100,XSHG,601100,601100.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1133,WSSEC:WS:XSHG:601111,WS:XSHG:601111,XSHG,601111,601111.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1134,WSSEC:WS:XSHG:601117,WS:XSHG:601117,XSHG,601117,601117.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1135,WSSEC:WS:XSHG:601127,WS:XSHG:601127,XSHG,601127,601127.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1136,WSSEC:WS:XSHG:601136,WS:XSHG:601136,XSHG,601136,601136.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1137,WSSEC:WS:XSHG:601138,WS:XSHG:601138,XSHG,601138,601138.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1138,WSSEC:WS:XSHG:601166,WS:XSHG:601166,XSHG,601166,601166.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1139,WSSEC:WS:XSHG:601169,WS:XSHG:601169,XSHG,601169,601169.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1140,WSSEC:WS:XSHG:601186,WS:XSHG:601186,XSHG,601186,601186.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1141,WSSEC:WS:XSHG:601211,WS:XSHG:601211,XSHG,601211,601211.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1142,WSSEC:WS:XSHG:601225,WS:XSHG:601225,XSHG,601225,601225.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1143,WSSEC:WS:XSHG:601229,WS:XSHG:601229,XSHG,601229,601229.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1144,WSSEC:WS:XSHG:601238,WS:XSHG:601238,XSHG,601238,601238.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1145,WSSEC:WS:XSHG:601288,WS:XSHG:601288,XSHG,601288,601288.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1146,WSSEC:WS:XSHG:601318,WS:XSHG:601318,XSHG,601318,601318.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1147,WSSEC:WS:XSHG:601319,WS:XSHG:601319,XSHG,601319,601319.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1148,WSSEC:WS:XSHG:601328,WS:XSHG:601328,XSHG,601328,601328.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1149,WSSEC:WS:XSHG:601336,WS:XSHG:601336,XSHG,601336,601336.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1150,WSSEC:WS:XSHG:601360,WS:XSHG:601360,XSHG,601360,601360.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1151,WSSEC:WS:XSHG:601377,WS:XSHG:601377,XSHG,601377,601377.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1152,WSSEC:WS:XSHG:601390,WS:XSHG:601390,XSHG,601390,601390.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1153,WSSEC:WS:XSHG:601398,WS:XSHG:601398,XSHG,601398,601398.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1154,WSSEC:WS:XSHG:601456,WS:XSHG:601456,XSHG,601456,601456.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1155,WSSEC:WS:XSHG:601600,WS:XSHG:601600,XSHG,601600,601600.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1156,WSSEC:WS:XSHG:601601,WS:XSHG:601601,XSHG,601601,601601.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1157,WSSEC:WS:XSHG:601607,WS:XSHG:601607,XSHG,601607,601607.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1158,WSSEC:WS:XSHG:601618,WS:XSHG:601618,XSHG,601618,601618.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1159,WSSEC:WS:XSHG:601628,WS:XSHG:601628,XSHG,601628,601628.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1160,WSSEC:WS:XSHG:601633,WS:XSHG:601633,XSHG,601633,601633.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1161,WSSEC:WS:XSHG:601658,WS:XSHG:601658,XSHG,601658,601658.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1162,WSSEC:WS:XSHG:601668,WS:XSHG:601668,XSHG,601668,601668.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1163,WSSEC:WS:XSHG:601669,WS:XSHG:601669,XSHG,601669,601669.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1164,WSSEC:WS:XSHG:601688,WS:XSHG:601688,XSHG,601688,601688.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1165,WSSEC:WS:XSHG:601689,WS:XSHG:601689,XSHG,601689,601689.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1166,WSSEC:WS:XSHG:601698,WS:XSHG:601698,XSHG,601698,601698.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1167,WSSEC:WS:XSHG:601727,WS:XSHG:601727,XSHG,601727,601727.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1168,WSSEC:WS:XSHG:601728,WS:XSHG:601728,XSHG,601728,601728.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1169,WSSEC:WS:XSHG:601766,WS:XSHG:601766,XSHG,601766,601766.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1170,WSSEC:WS:XSHG:601788,WS:XSHG:601788,XSHG,601788,601788.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1171,WSSEC:WS:XSHG:601800,WS:XSHG:601800,XSHG,601800,601800.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1172,WSSEC:WS:XSHG:601816,WS:XSHG:601816,XSHG,601816,601816.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1173,WSSEC:WS:XSHG:601818,WS:XSHG:601818,XSHG,601818,601818.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1174,WSSEC:WS:XSHG:601825,WS:XSHG:601825,XSHG,601825,601825.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1175,WSSEC:WS:XSHG:601838,WS:XSHG:601838,XSHG,601838,601838.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1176,WSSEC:WS:XSHG:601857,WS:XSHG:601857,XSHG,601857,601857.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1177,WSSEC:WS:XSHG:601868,WS:XSHG:601868,XSHG,601868,601868.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1178,WSSEC:WS:XSHG:601872,WS:XSHG:601872,XSHG,601872,601872.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1179,WSSEC:WS:XSHG:601877,WS:XSHG:601877,XSHG,601877,601877.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1180,WSSEC:WS:XSHG:601878,WS:XSHG:601878,XSHG,601878,601878.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1181,WSSEC:WS:XSHG:601881,WS:XSHG:601881,XSHG,601881,601881.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1182,WSSEC:WS:XSHG:601888,WS:XSHG:601888,XSHG,601888,601888.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1183,WSSEC:WS:XSHG:601898,WS:XSHG:601898,XSHG,601898,601898.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1184,WSSEC:WS:XSHG:601899,WS:XSHG:601899,XSHG,601899,601899.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1185,WSSEC:WS:XSHG:601901,WS:XSHG:601901,XSHG,601901,601901.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1186,WSSEC:WS:XSHG:601916,WS:XSHG:601916,XSHG,601916,601916.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1187,WSSEC:WS:XSHG:601919,WS:XSHG:601919,XSHG,601919,601919.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1188,WSSEC:WS:XSHG:601939,WS:XSHG:601939,XSHG,601939,601939.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1189,WSSEC:WS:XSHG:601985,WS:XSHG:601985,XSHG,601985,601985.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1190,WSSEC:WS:XSHG:601988,WS:XSHG:601988,XSHG,601988,601988.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1191,WSSEC:WS:XSHG:601995,WS:XSHG:601995,XSHG,601995,601995.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1192,WSSEC:WS:XSHG:601998,WS:XSHG:601998,XSHG,601998,601998.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1193,WSSEC:WS:XSHG:603019,WS:XSHG:603019,XSHG,603019,603019.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1194,WSSEC:WS:XSHG:603259,WS:XSHG:603259,XSHG,603259,603259.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1195,WSSEC:WS:XSHG:603260,WS:XSHG:603260,XSHG,603260,603260.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1196,WSSEC:WS:XSHG:603288,WS:XSHG:603288,XSHG,603288,603288.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1197,WSSEC:WS:XSHG:603296,WS:XSHG:603296,XSHG,603296,603296.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1198,WSSEC:WS:XSHG:603369,WS:XSHG:603369,XSHG,603369,603369.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1199,WSSEC:WS:XSHG:603392,WS:XSHG:603392,XSHG,603392,603392.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1200,WSSEC:WS:XSHG:603501,WS:XSHG:603501,XSHG,603501,603501.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1201,WSSEC:WS:XSHG:603799,WS:XSHG:603799,XSHG,603799,603799.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1202,WSSEC:WS:XSHG:603893,WS:XSHG:603893,XSHG,603893,603893.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1203,WSSEC:WS:XSHG:603986,WS:XSHG:603986,XSHG,603986,603986.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1204,WSSEC:WS:XSHG:603993,WS:XSHG:603993,XSHG,603993,603993.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1205,WSSEC:WS:XSHG:605117,WS:XSHG:605117,XSHG,605117,605117.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1206,WSSEC:WS:XSHG:605499,WS:XSHG:605499,XSHG,605499,605499.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1207,WSSEC:WS:XSHG:688008,WS:XSHG:688008,XSHG,688008,688008.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1208,WSSEC:WS:XSHG:688012,WS:XSHG:688012,XSHG,688012,688012.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1209,WSSEC:WS:XSHG:688036,WS:XSHG:688036,XSHG,688036,688036.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1210,WSSEC:WS:XSHG:688041,WS:XSHG:688041,XSHG,688041,688041.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1211,WSSEC:WS:XSHG:688047,WS:XSHG:688047,XSHG,688047,688047.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1212,WSSEC:WS:XSHG:688072,WS:XSHG:688072,XSHG,688072,688072.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1213,WSSEC:WS:XSHG:688082,WS:XSHG:688082,XSHG,688082,688082.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1214,WSSEC:WS:XSHG:688111,WS:XSHG:688111,XSHG,688111,688111.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1215,WSSEC:WS:XSHG:688126,WS:XSHG:688126,XSHG,688126,688126.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1216,WSSEC:WS:XSHG:688183,WS:XSHG:688183,XSHG,688183,688183.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1217,WSSEC:WS:XSHG:688223,WS:XSHG:688223,XSHG,688223,688223.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1218,WSSEC:WS:XSHG:688256,WS:XSHG:688256,XSHG,688256,688256.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1219,WSSEC:WS:XSHG:688271,WS:XSHG:688271,XSHG,688271,688271.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1220,WSSEC:WS:XSHG:688303,WS:XSHG:688303,XSHG,688303,688303.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1221,WSSEC:WS:XSHG:688396,WS:XSHG:688396,XSHG,688396,688396.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1222,WSSEC:WS:XSHG:688472,WS:XSHG:688472,XSHG,688472,688472.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1223,WSSEC:WS:XSHG:688506,WS:XSHG:688506,XSHG,688506,688506.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1224,WSSEC:WS:XSHG:688521,WS:XSHG:688521,XSHG,688521,688521.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1225,WSSEC:WS:XSHG:688981,WS:XSHG:688981,XSHG,688981,688981.SS,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1226,WSSEC:WS:XTAI:3711,WS:XTAI:3711,XTAI,3711,3711.TW,492,492,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1227,WSSEC:WS:XTAI:6669,WS:XTAI:6669,XTAI,6669,6669.TW,492,492,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1228,WSSEC:WS:XTAI:7769,WS:XTAI:7769,XTAI,7769,7769.TW,463,463,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1229,WSSEC:WS:XTKS:1605,WS:XTKS:1605,XTKS,1605,1605.T,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
1230,WSSEC:WS:XTKS:1801,WS:XTKS:1801,XTKS,1801,1801.T,491,491,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
