Projection_Order,Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,Primary_Universe_Index,Coverage_Feasibility,Earliest_Blocker,Earliest_Failed_Gate,Sector_Taxonomy_Value_Materialized,Sector_Code_Value_Materialized,Sector_Name_Value_Materialized
782,WSSEC:WS:XNYS:PH,WS:XNYS:PH,XNYS,PH,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
783,WSSEC:WS:XNYS:PHM,WS:XNYS:PHM,XNYS,PHM,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
784,WSSEC:WS:XNYS:PII,WS:XNYS:PII,XNYS,PII,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
785,WSSEC:WS:XNYS:PINS,WS:XNYS:PINS,XNYS,PINS,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
786,WSSEC:WS:XNYS:PKG,WS:XNYS:PKG,XNYS,PKG,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
787,WSSEC:WS:XNYS:PLNT,WS:XNYS:PLNT,XNYS,PLNT,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
788,WSSEC:WS:XNYS:PLTR,WS:XNYS:PLTR,XNYS,PLTR,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
789,WSSEC:WS:XNYS:PM,WS:XNYS:PM,XNYS,PM,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
790,WSSEC:WS:XNYS:PNC,WS:XNYS:PNC,XNYS,PNC,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
791,WSSEC:WS:XNYS:PNFP,WS:XNYS:PNFP,XNYS,PNFP,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
792,WSSEC:WS:XNYS:PNW,WS:XNYS:PNW,XNYS,PNW,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
793,WSSEC:WS:XNYS:POR,WS:XNYS:POR,XNYS,POR,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
794,WSSEC:WS:XNYS:POST,WS:XNYS:POST,XNYS,POST,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
795,WSSEC:WS:XNYS:PPG,WS:XNYS:PPG,XNYS,PPG,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
796,WSSEC:WS:XNYS:PPL,WS:XNYS:PPL,XNYS,PPL,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
797,WSSEC:WS:XNYS:PR,WS:XNYS:PR,XNYS,PR,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
798,WSSEC:WS:XNYS:PRI,WS:XNYS:PRI,XNYS,PRI,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
799,WSSEC:WS:XNYS:PSN,WS:XNYS:PSN,XNYS,PSN,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
800,WSSEC:WS:XNYS:PSX,WS:XNYS:PSX,XNYS,PSX,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
801,WSSEC:WS:XNYS:PVH,WS:XNYS:PVH,XNYS,PVH,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
802,WSSEC:WS:XNYS:PWR,WS:XNYS:PWR,XNYS,PWR,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
803,WSSEC:WS:XNYS:R,WS:XNYS:R,XNYS,R,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
804,WSSEC:WS:XNYS:RBA,WS:XNYS:RBA,XNYS,RBA,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
805,WSSEC:WS:XNYS:RBC,WS:XNYS:RBC,XNYS,RBC,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
806,WSSEC:WS:XNYS:RF,WS:XNYS:RF,XNYS,RF,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
807,WSSEC:WS:XNYS:RGA,WS:XNYS:RGA,XNYS,RGA,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
808,WSSEC:WS:XNYS:RH,WS:XNYS:RH,XNYS,RH,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
809,WSSEC:WS:XNYS:RJF,WS:XNYS:RJF,XNYS,RJF,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
810,WSSEC:WS:XNYS:RL,WS:XNYS:RL,XNYS,RL,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
811,WSSEC:WS:XNYS:RLI,WS:XNYS:RLI,XNYS,RLI,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
812,WSSEC:WS:XNYS:RMD,WS:XNYS:RMD,XNYS,RMD,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
813,WSSEC:WS:XNYS:RNR,WS:XNYS:RNR,XNYS,RNR,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
814,WSSEC:WS:XNYS:ROK,WS:XNYS:ROK,XNYS,ROK,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
815,WSSEC:WS:XNYS:ROL,WS:XNYS:ROL,XNYS,ROL,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
816,WSSEC:WS:XNYS:ROP,WS:XNYS:ROP,XNYS,ROP,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
817,WSSEC:WS:XNYS:RPM,WS:XNYS:RPM,XNYS,RPM,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
818,WSSEC:WS:XNYS:RRC,WS:XNYS:RRC,XNYS,RRC,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
819,WSSEC:WS:XNYS:RRX,WS:XNYS:RRX,XNYS,RRX,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
820,WSSEC:WS:XNYS:RS,WS:XNYS:RS,XNYS,RS,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
821,WSSEC:WS:XNYS:RSG,WS:XNYS:RSG,XNYS,RSG,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
822,WSSEC:WS:XNYS:RTX,WS:XNYS:RTX,XNYS,RTX,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
823,WSSEC:WS:XNYS:RYAN,WS:XNYS:RYAN,XNYS,RYAN,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
824,WSSEC:WS:XNYS:SAM,WS:XNYS:SAM,XNYS,SAM,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
825,WSSEC:WS:XNYS:SARO,WS:XNYS:SARO,XNYS,SARO,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
826,WSSEC:WS:XNYS:SCHW,WS:XNYS:SCHW,XNYS,SCHW,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
827,WSSEC:WS:XNYS:SCI,WS:XNYS:SCI,XNYS,SCI,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
828,WSSEC:WS:XNYS:SF,WS:XNYS:SF,XNYS,SF,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
829,WSSEC:WS:XNYS:SGI,WS:XNYS:SGI,XNYS,SGI,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
830,WSSEC:WS:XNYS:SHW,WS:XNYS:SHW,XNYS,SHW,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
831,WSSEC:WS:XNYS:SJM,WS:XNYS:SJM,XNYS,SJM,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
832,WSSEC:WS:XNYS:SLGN,WS:XNYS:SLGN,XNYS,SLGN,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
833,WSSEC:WS:XNYS:SMG,WS:XNYS:SMG,XNYS,SMG,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
834,WSSEC:WS:XNYS:SN,WS:XNYS:SN,XNYS,SN,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
835,WSSEC:WS:XNYS:SNA,WS:XNYS:SNA,XNYS,SNA,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
836,WSSEC:WS:XNYS:SNX,WS:XNYS:SNX,XNYS,SNX,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
837,WSSEC:WS:XNYS:SO,WS:XNYS:SO,XNYS,SO,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
838,WSSEC:WS:XNYS:SOLV,WS:XNYS:SOLV,XNYS,SOLV,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
839,WSSEC:WS:XNYS:SON,WS:XNYS:SON,XNYS,SON,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
840,WSSEC:WS:XNYS:SPGI,WS:XNYS:SPGI,XNYS,SPGI,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
841,WSSEC:WS:XNYS:SPXC,WS:XNYS:SPXC,XNYS,SPXC,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
842,WSSEC:WS:XNYS:SR,WS:XNYS:SR,XNYS,SR,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
843,WSSEC:WS:XNYS:SSB,WS:XNYS:SSB,XNYS,SSB,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
844,WSSEC:WS:XNYS:SSD,WS:XNYS:SSD,XNYS,SSD,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
845,WSSEC:WS:XNYS:ST,WS:XNYS:ST,XNYS,ST,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
846,WSSEC:WS:XNYS:STT,WS:XNYS:STT,XNYS,STT,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
847,WSSEC:WS:XNYS:STZ,WS:XNYS:STZ,XNYS,STZ,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
848,WSSEC:WS:XNYS:SWK,WS:XNYS:SWK,XNYS,SWK,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
849,WSSEC:WS:XNYS:SWX,WS:XNYS:SWX,XNYS,SWX,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
850,WSSEC:WS:XNYS:SYF,WS:XNYS:SYF,XNYS,SYF,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
851,WSSEC:WS:XNYS:SYK,WS:XNYS:SYK,XNYS,SYK,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
852,WSSEC:WS:XNYS:SYY,WS:XNYS:SYY,XNYS,SYY,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
853,WSSEC:WS:XNYS:T,WS:XNYS:T,XNYS,T,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
854,WSSEC:WS:XNYS:TAP,WS:XNYS:TAP,XNYS,TAP,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
855,WSSEC:WS:XNYS:TDG,WS:XNYS:TDG,XNYS,TDG,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
856,WSSEC:WS:XNYS:TDY,WS:XNYS:TDY,XNYS,TDY,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
857,WSSEC:WS:XNYS:TEX,WS:XNYS:TEX,XNYS,TEX,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
858,WSSEC:WS:XNYS:TFC,WS:XNYS:TFC,XNYS,TFC,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
859,WSSEC:WS:XNYS:TGT,WS:XNYS:TGT,XNYS,TGT,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
860,WSSEC:WS:XNYS:THC,WS:XNYS:THC,XNYS,THC,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
861,WSSEC:WS:XNYS:THG,WS:XNYS:THG,XNYS,THG,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
862,WSSEC:WS:XNYS:THO,WS:XNYS:THO,XNYS,THO,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
863,WSSEC:WS:XNYS:TJX,WS:XNYS:TJX,XNYS,TJX,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
864,WSSEC:WS:XNYS:TKO,WS:XNYS:TKO,XNYS,TKO,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
865,WSSEC:WS:XNYS:TKR,WS:XNYS:TKR,XNYS,TKR,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
866,WSSEC:WS:XNYS:TMO,WS:XNYS:TMO,XNYS,TMO,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
867,WSSEC:WS:XNYS:TNL,WS:XNYS:TNL,XNYS,TNL,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
868,WSSEC:WS:XNYS:TOL,WS:XNYS:TOL,XNYS,TOL,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
869,WSSEC:WS:XNYS:TOST,WS:XNYS:TOST,XNYS,TOST,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
870,WSSEC:WS:XNYS:TPL,WS:XNYS:TPL,XNYS,TPL,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
871,WSSEC:WS:XNYS:TPR,WS:XNYS:TPR,XNYS,TPR,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
872,WSSEC:WS:XNYS:TREX,WS:XNYS:TREX,XNYS,TREX,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
873,WSSEC:WS:XNYS:TRGP,WS:XNYS:TRGP,XNYS,TRGP,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
874,WSSEC:WS:XNYS:TRU,WS:XNYS:TRU,XNYS,TRU,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
875,WSSEC:WS:XNYS:TRV,WS:XNYS:TRV,XNYS,TRV,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
876,WSSEC:WS:XNYS:TSN,WS:XNYS:TSN,XNYS,TSN,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
877,WSSEC:WS:XNYS:TTC,WS:XNYS:TTC,XNYS,TTC,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
878,WSSEC:WS:XNYS:TWLO,WS:XNYS:TWLO,XNYS,TWLO,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
879,WSSEC:WS:XNYS:TXNM,WS:XNYS:TXNM,XNYS,TXNM,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
880,WSSEC:WS:XNYS:TXT,WS:XNYS:TXT,XNYS,TXT,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
881,WSSEC:WS:XNYS:TYL,WS:XNYS:TYL,XNYS,TYL,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
882,WSSEC:WS:XNYS:UBER,WS:XNYS:UBER,XNYS,UBER,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
883,WSSEC:WS:XNYS:UGI,WS:XNYS:UGI,XNYS,UGI,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
884,WSSEC:WS:XNYS:UHS,WS:XNYS:UHS,XNYS,UHS,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
885,WSSEC:WS:XNYS:ULS,WS:XNYS:ULS,XNYS,ULS,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
886,WSSEC:WS:XNYS:UNH,WS:XNYS:UNH,XNYS,UNH,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
887,WSSEC:WS:XNYS:UNM,WS:XNYS:UNM,XNYS,UNM,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
888,WSSEC:WS:XNYS:UNP,WS:XNYS:UNP,XNYS,UNP,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
889,WSSEC:WS:XNYS:UPS,WS:XNYS:UPS,XNYS,UPS,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
890,WSSEC:WS:XNYS:URI,WS:XNYS:URI,XNYS,URI,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
891,WSSEC:WS:XNYS:USB,WS:XNYS:USB,XNYS,USB,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
892,WSSEC:WS:XNYS:USFD,WS:XNYS:USFD,XNYS,USFD,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
893,WSSEC:WS:XNYS:V,WS:XNYS:V,XNYS,V,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
894,WSSEC:WS:XNYS:VAL,WS:XNYS:VAL,XNYS,VAL,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
895,WSSEC:WS:XNYS:VEEV,WS:XNYS:VEEV,XNYS,VEEV,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
896,WSSEC:WS:XNYS:VFC,WS:XNYS:VFC,XNYS,VFC,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
897,WSSEC:WS:XNYS:VLO,WS:XNYS:VLO,XNYS,VLO,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
898,WSSEC:WS:XNYS:VLTO,WS:XNYS:VLTO,XNYS,VLTO,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
899,WSSEC:WS:XNYS:VMC,WS:XNYS:VMC,XNYS,VMC,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
900,WSSEC:WS:XNYS:VMI,WS:XNYS:VMI,XNYS,VMI,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
901,WSSEC:WS:XNYS:VNT,WS:XNYS:VNT,XNYS,VNT,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
902,WSSEC:WS:XNYS:VOYA,WS:XNYS:VOYA,XNYS,VOYA,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
903,WSSEC:WS:XNYS:VRT,WS:XNYS:VRT,XNYS,VRT,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
904,WSSEC:WS:XNYS:VST,WS:XNYS:VST,XNYS,VST,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
905,WSSEC:WS:XNYS:VVV,WS:XNYS:VVV,XNYS,VVV,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
906,WSSEC:WS:XNYS:WAB,WS:XNYS:WAB,XNYS,WAB,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
907,WSSEC:WS:XNYS:WAL,WS:XNYS:WAL,XNYS,WAL,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
908,WSSEC:WS:XNYS:WAT,WS:XNYS:WAT,XNYS,WAT,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
909,WSSEC:WS:XNYS:WCC,WS:XNYS:WCC,XNYS,WCC,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
910,WSSEC:WS:XNYS:WEC,WS:XNYS:WEC,XNYS,WEC,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
911,WSSEC:WS:XNYS:WEX,WS:XNYS:WEX,XNYS,WEX,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
912,WSSEC:WS:XNYS:WFC,WS:XNYS:WFC,XNYS,WFC,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
913,WSSEC:WS:XNYS:WH,WS:XNYS:WH,XNYS,WH,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
914,WSSEC:WS:XNYS:WHR,WS:XNYS:WHR,XNYS,WHR,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
915,WSSEC:WS:XNYS:WLK,WS:XNYS:WLK,XNYS,WLK,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
916,WSSEC:WS:XNYS:WM,WS:XNYS:WM,XNYS,WM,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
