Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,Provider_Symbol,Evidence_Cohort,Market_AsOf_Date,Last_Completed_Session,Fetch_Timestamp,Market_Status,Price_Cache_Status,History_Row_Count,Valid_Completed_Bars,QA_Status,Blocking_Reason,Data_Source,Source_Run_Provenance
WSSEC:WS:XSHG:601238,WS:XSHG:601238,XSHG,601238,601238.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601288,WS:XSHG:601288,XSHG,601288,601288.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601318,WS:XSHG:601318,XSHG,601318,601318.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601319,WS:XSHG:601319,XSHG,601319,601319.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601328,WS:XSHG:601328,XSHG,601328,601328.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601336,WS:XSHG:601336,XSHG,601336,601336.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601360,WS:XSHG:601360,XSHG,601360,601360.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601377,WS:XSHG:601377,XSHG,601377,601377.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601390,WS:XSHG:601390,XSHG,601390,601390.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601398,WS:XSHG:601398,XSHG,601398,601398.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601456,WS:XSHG:601456,XSHG,601456,601456.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601600,WS:XSHG:601600,XSHG,601600,601600.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601601,WS:XSHG:601601,XSHG,601601,601601.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601607,WS:XSHG:601607,XSHG,601607,601607.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601618,WS:XSHG:601618,XSHG,601618,601618.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601628,WS:XSHG:601628,XSHG,601628,601628.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601633,WS:XSHG:601633,XSHG,601633,601633.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601658,WS:XSHG:601658,XSHG,601658,601658.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601668,WS:XSHG:601668,XSHG,601668,601668.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601669,WS:XSHG:601669,XSHG,601669,601669.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601688,WS:XSHG:601688,XSHG,601688,601688.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601689,WS:XSHG:601689,XSHG,601689,601689.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601698,WS:XSHG:601698,XSHG,601698,601698.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601727,WS:XSHG:601727,XSHG,601727,601727.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601728,WS:XSHG:601728,XSHG,601728,601728.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601766,WS:XSHG:601766,XSHG,601766,601766.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601788,WS:XSHG:601788,XSHG,601788,601788.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601800,WS:XSHG:601800,XSHG,601800,601800.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601816,WS:XSHG:601816,XSHG,601816,601816.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601818,WS:XSHG:601818,XSHG,601818,601818.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601825,WS:XSHG:601825,XSHG,601825,601825.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601838,WS:XSHG:601838,XSHG,601838,601838.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601857,WS:XSHG:601857,XSHG,601857,601857.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601868,WS:XSHG:601868,XSHG,601868,601868.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601872,WS:XSHG:601872,XSHG,601872,601872.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601877,WS:XSHG:601877,XSHG,601877,601877.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601878,WS:XSHG:601878,XSHG,601878,601878.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601881,WS:XSHG:601881,XSHG,601881,601881.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601888,WS:XSHG:601888,XSHG,601888,601888.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601898,WS:XSHG:601898,XSHG,601898,601898.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601899,WS:XSHG:601899,XSHG,601899,601899.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601901,WS:XSHG:601901,XSHG,601901,601901.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601916,WS:XSHG:601916,XSHG,601916,601916.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601919,WS:XSHG:601919,XSHG,601919,601919.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601939,WS:XSHG:601939,XSHG,601939,601939.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601985,WS:XSHG:601985,XSHG,601985,601985.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601988,WS:XSHG:601988,XSHG,601988,601988.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601995,WS:XSHG:601995,XSHG,601995,601995.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:601998,WS:XSHG:601998,XSHG,601998,601998.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:603019,WS:XSHG:603019,XSHG,603019,603019.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:603259,WS:XSHG:603259,XSHG,603259,603259.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:603260,WS:XSHG:603260,XSHG,603260,603260.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:603288,WS:XSHG:603288,XSHG,603288,603288.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:603296,WS:XSHG:603296,XSHG,603296,603296.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:603369,WS:XSHG:603369,XSHG,603369,603369.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:603392,WS:XSHG:603392,XSHG,603392,603392.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:603501,WS:XSHG:603501,XSHG,603501,603501.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:603799,WS:XSHG:603799,XSHG,603799,603799.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:603893,WS:XSHG:603893,XSHG,603893,603893.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:603986,WS:XSHG:603986,XSHG,603986,603986.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:603993,WS:XSHG:603993,XSHG,603993,603993.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:605117,WS:XSHG:605117,XSHG,605117,605117.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:605499,WS:XSHG:605499,XSHG,605499,605499.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:688008,WS:XSHG:688008,XSHG,688008,688008.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:688012,WS:XSHG:688012,XSHG,688012,688012.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:688036,WS:XSHG:688036,XSHG,688036,688036.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:688041,WS:XSHG:688041,XSHG,688041,688041.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:688047,WS:XSHG:688047,XSHG,688047,688047.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:688072,WS:XSHG:688072,XSHG,688072,688072.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:688082,WS:XSHG:688082,XSHG,688082,688082.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:688111,WS:XSHG:688111,XSHG,688111,688111.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:688126,WS:XSHG:688126,XSHG,688126,688126.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:688183,WS:XSHG:688183,XSHG,688183,688183.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:688223,WS:XSHG:688223,XSHG,688223,688223.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:688256,WS:XSHG:688256,XSHG,688256,688256.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:688271,WS:XSHG:688271,XSHG,688271,688271.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:688303,WS:XSHG:688303,XSHG,688303,688303.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:688396,WS:XSHG:688396,XSHG,688396,688396.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:688472,WS:XSHG:688472,XSHG,688472,688472.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:688506,WS:XSHG:688506,XSHG,688506,688506.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:688521,WS:XSHG:688521,XSHG,688521,688521.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHG:688981,WS:XSHG:688981,XSHG,688981,688981.SS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XTAI:3711,WS:XTAI:3711,XTAI,3711,3711.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XTAI:6669,WS:XTAI:6669,XTAI,6669,6669.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XTAI:7769,WS:XTAI:7769,XTAI,7769,7769.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,463,463,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XTKS:1605,WS:XTKS:1605,XTKS,1605,1605.T,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XTKS:1801,WS:XTKS:1801,XTKS,1801,1801.T,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XTKS:1802,WS:XTKS:1802,XTKS,1802,1802.T,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:57+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XTKS:1803,WS:XTKS:1803,XTKS,1803,1803.T,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:01:06+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XTKS:1812,WS:XTKS:1812,XTKS,1812,1812.T,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:01:06+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XTKS:1925,WS:XTKS:1925,XTKS,1925,1925.T,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:01:06+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XTKS:1928,WS:XTKS:1928,XTKS,1928,1928.T,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:01:06+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XTKS:1963,WS:XTKS:1963,XTKS,1963,1963.T,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:01:06+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XTKS:2269,WS:XTKS:2269,XTKS,2269,2269.T,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:01:06+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XTKS:2282,WS:XTKS:2282,XTKS,2282,2282.T,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:01:06+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XTKS:2413,WS:XTKS:2413,XTKS,2413,2413.T,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:01:06+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XTKS:2502,WS:XTKS:2502,XTKS,2502,2502.T,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:01:06+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XTKS:2503,WS:XTKS:2503,XTKS,2503,2503.T,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:01:06+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XTKS:2768,WS:XTKS:2768,XTKS,2768,2768.T,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:01:06+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XTKS:2801,WS:XTKS:2801,XTKS,2801,2801.T,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:01:06+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XTKS:2802,WS:XTKS:2802,XTKS,2802,2802.T,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:01:06+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XTKS:285A,WS:XTKS:285A,XTKS,285A,285A.T,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:01:06+00:00,CURRENT,READY,428,428,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XTKS:2914,WS:XTKS:2914,XTKS,2914,2914.T,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:01:06+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XTKS:3086,WS:XTKS:3086,XTKS,3086,3086.T,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:01:06+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XTKS:3099,WS:XTKS:3099,XTKS,3099,3099.T,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:01:06+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XTKS:3289,WS:XTKS:3289,XTKS,3289,3289.T,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:01:06+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XTKS:3382,WS:XTKS:3382,XTKS,3382,3382.T,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:01:06+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XTKS:3402,WS:XTKS:3402,XTKS,3402,3402.T,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:01:06+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XTKS:3405,WS:XTKS:3405,XTKS,3405,3405.T,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:01:06+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XTKS:3407,WS:XTKS:3407,XTKS,3407,3407.T,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:01:06+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XTKS:3436,WS:XTKS:3436,XTKS,3436,3436.T,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:01:06+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
