WS_ID,Yahoo_Symbol,Cache_Status,Cache_Reason,Unique_Daily_Bars,Valid_Completed_Bars,First_Valid_Bar,Last_Completed_Bar,Repaired_Rows,Suspicious_Returns,Zero_Volume_Share,History_Current_State,Global_EOD_Safe_Cutoff,Fetch_Timestamp_UTC
WS:XTKS:8795,8795.T,READY,,486,486,2024-09-02,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTKS:8801,8801.T,READY,,486,486,2024-09-02,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTKS:8802,8802.T,READY,,486,486,2024-09-02,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTKS:8804,8804.T,READY,,486,486,2024-09-02,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTKS:8830,8830.T,READY,,486,486,2024-09-02,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTKS:9001,9001.T,READY,,486,486,2024-09-02,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTKS:9005,9005.T,READY,,486,486,2024-09-02,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTKS:9007,9007.T,READY,,486,486,2024-09-02,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTKS:9008,9008.T,READY,,486,486,2024-09-02,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTKS:9009,9009.T,READY,,486,486,2024-09-02,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTKS:9020,9020.T,READY,,486,486,2024-09-02,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTKS:9021,9021.T,READY,,486,486,2024-09-02,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTKS:9022,9022.T,READY,,486,486,2024-09-02,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTKS:9064,9064.T,READY,,486,486,2024-09-02,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTKS:9101,9101.T,READY,,486,486,2024-09-02,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTKS:9104,9104.T,READY,,486,486,2024-09-02,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTKS:9107,9107.T,READY,,486,486,2024-09-02,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTKS:9147,9147.T,READY,,486,486,2024-09-02,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTKS:9201,9201.T,READY,,486,486,2024-09-02,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTKS:9202,9202.T,READY,,486,486,2024-09-02,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTKS:9432,9432.T,READY,,486,486,2024-09-02,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTKS:9433,9433.T,READY,,486,486,2024-09-02,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTKS:9434,9434.T,READY,,486,486,2024-09-02,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTKS:9501,9501.T,READY,,486,486,2024-09-02,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTKS:9502,9502.T,READY,,486,486,2024-09-02,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTKS:9503,9503.T,READY,,486,486,2024-09-02,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTKS:9531,9531.T,READY,,486,486,2024-09-02,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTKS:9532,9532.T,READY,,486,486,2024-09-02,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTKS:9602,9602.T,READY,,486,486,2024-09-02,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTKS:9735,9735.T,READY,,486,486,2024-09-02,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTKS:9766,9766.T,READY,,486,486,2024-09-02,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTKS:9843,9843.T,READY,,486,486,2024-09-02,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTKS:9983,9983.T,READY,,486,486,2024-09-02,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTKS:9984,9984.T,READY,,486,486,2024-09-02,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTSE:AAUC,AAUC.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTSE:AAV,AAV.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTSE:ABRA,ABRA.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTSE:ABX,ABX.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTSE:AC,AC.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTSE:ACO.X,ACO-X.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTSE:AEM,AEM.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTSE:AG,AG.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTSE:AGI,AGI.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:48:55+00:00
WS:XTSE:AIF,AIF.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:ALA,ALA.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:ALS,ALS.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:AP.UN,AP-UN.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:AQN,AQN.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:ARE,ARE.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:ARIS,ARIS.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:ARX,ARX.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:ASM,ASM.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:ATD,ATD.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:ATH,ATH.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:ATRL,ATRL.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:ATS,ATS.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:ATZ,ATZ.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:AYA,AYA.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:BAM,BAM.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:BB,BB.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:BBD.B,BBD-B.TO,READY,ISOLATED_INVALID_BAR_EXCLUDED,501,500,2024-09-03,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:BBUC,BBUC.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:BCE,BCE.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:BDGI,BDGI.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:BDT,BDT.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:BEI.UN,BEI-UN.TO,READY,ISOLATED_INVALID_BAR_EXCLUDED,501,500,2024-09-03,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:BEP.UN,BEP-UN.TO,READY,ISOLATED_INVALID_BAR_EXCLUDED,501,500,2024-09-03,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:BHC,BHC.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:BIP.UN,BIP-UN.TO,READY,ISOLATED_INVALID_BAR_EXCLUDED,501,500,2024-09-03,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:BIR,BIR.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:BMO,BMO.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:BN,BN.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:BNS,BNS.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:BTE,BTE.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:BTO,BTO.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:BYD,BYD.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:CAE,CAE.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:CAR.UN,CAR-UN.TO,READY,ISOLATED_INVALID_BAR_EXCLUDED,501,500,2024-09-03,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:CCA,CCA.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:CCL.B,CCL-B.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:CCO,CCO.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:CEU,CEU.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:CG,CG.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:CHP.UN,CHP-UN.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:CIGI,CIGI.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:CJT,CJT.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:CLS,CLS.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:CM,CM.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:CNQ,CNQ.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:CNR,CNR.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:CP,CP.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:CPX,CPX.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:CRR.UN,CRR-UN.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:CRT.UN,CRT-UN.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:CS,CS.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:CSH.UN,CSH-UN.TO,READY,ISOLATED_INVALID_BAR_EXCLUDED,501,500,2024-09-03,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:CSU,CSU.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:CTC.A,CTC-A.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:CU,CU.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:CURA,CURA.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:CVE,CVE.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:DFY,DFY.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:DIR.UN,DIR-UN.TO,READY,ISOLATED_INVALID_BAR_EXCLUDED,501,500,2024-09-03,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:DML,DML.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:DOL,DOL.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:DOO,DOO.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:DPM,DPM.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:DSG,DSG.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:DSV,DSV.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:EDR,EDR.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:EFN,EFN.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:EFR,EFR.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:EFX,EFX.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:EIF,EIF.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:ELD,ELD.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:EMA,EMA.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:EMP.A,EMP-A.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:ENB,ENB.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:EQB,EQB.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:EQX,EQX.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:ERO,ERO.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:EXE,EXE.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:FCR.UN,FCR-UN.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:FFH,FFH.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:FM,FM.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:FNV,FNV.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:FRU,FRU.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:FSV,FSV.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:FTS,FTS.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:FTT,FTT.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:FVI,FVI.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:GEI,GEI.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:GFL,GFL.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:GIB.A,GIB-A.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:GIL,GIL.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:GMIN,GMIN.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:GRT.UN,GRT-UN.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:GWO,GWO.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:H,H.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:HBM,HBM.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:HPS.A,HPS-A.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:HR.UN,HR-UN.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:HWX,HWX.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:08+00:00
WS:XTSE:IAG,IAG.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:21+00:00
WS:XTSE:IAU,IAU.TO,QUARANTINE,SUSPICIOUS_RETURN_NEEDS_REPAIR,500,500,2024-09-03,2026-08-31,0,1,0.0,HISTORY_DATA_QUALITY_FAIL,2026-08-31,2026-09-01T04:50:04+00:00
WS:XTSE:IFC,IFC.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:21+00:00
WS:XTSE:IGM,IGM.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:21+00:00
WS:XTSE:IMG,IMG.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:21+00:00
WS:XTSE:IMO,IMO.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:21+00:00
WS:XTSE:IPCO,IPCO.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:21+00:00
WS:XTSE:IVN,IVN.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:21+00:00
WS:XTSE:JWEL,JWEL.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:21+00:00
WS:XTSE:K,K.TO,READY,,500,500,2024-09-03,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:49:21+00:00
