WS_ID,Primary_MIC,Primary_Currency,Currency_Normalized,Quote_Scale_To_Major_Currency,Liquidity_Last_Session,Usable_Sessions20,FX_Coverage20,MedianTurnover20_EUR,Liquidity_Current_State,Liquidity_Current_Gate,Prior_Liquidity_State,FX_Status,Evidence_AsOf
WS:XBRU:KBC.BR,XBRU,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XBRU:KBCA.BR,XBRU,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XBRU:LOTB.BR,XBRU,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XBRU:SOF.BR,XBRU,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XBRU:SYENS.BR,XBRU,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XBRU:TUB.BR,XBRU,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XBRU:UCB.BR,XBRU,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XBRU:UMI.BR,XBRU,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XBRU:WDPP.BR,XBRU,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XCSE:ALKB.CO,XCSE,DKK,DKK,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XCSE:ALSYDB.CO,XCSE,DKK,DKK,1.0,2026-08-28,20,20,7480920.960627243,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XCSE:CARLB.CO,XCSE,DKK,DKK,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XCSE:COLOB.CO,XCSE,DKK,DKK,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XCSE:DANSKE.CO,XCSE,DKK,DKK,1.0,2026-08-28,20,20,31099813.097800173,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XCSE:DEMANT.CO,XCSE,DKK,DKK,1.0,2026-08-28,20,20,11751664.478558814,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XCSE:DSV.CO,XCSE,DKK,DKK,1.0,2026-08-28,20,20,55983968.11435613,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XCSE:FLS.CO,XCSE,DKK,DKK,1.0,2026-08-28,20,20,8548356.418927886,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XCSE:GMAB.CO,XCSE,DKK,DKK,1.0,2026-08-28,20,20,28821153.397013485,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XCSE:ISS.CO,XCSE,DKK,DKK,1.0,2026-08-28,20,20,8736925.73918163,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XCSE:JYSK.CO,XCSE,DKK,DKK,1.0,2026-08-28,20,20,11889125.878989726,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XCSE:MAERSKB.CO,XCSE,DKK,DKK,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XCSE:NKT.CO,XCSE,DKK,DKK,1.0,2026-08-28,20,20,17314812.080807984,PASS_STANDARD,PASS,,FX_RESOLVED,2026-08-31
WS:XCSE:NOVOB.CO,XCSE,DKK,DKK,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XCSE:NSISB.CO,XCSE,DKK,DKK,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XCSE:ORSTED.CO,XCSE,DKK,DKK,1.0,2026-08-28,20,20,19446892.598012105,PASS_STANDARD,PASS,,FX_RESOLVED,2026-08-31
WS:XCSE:PNDORA.CO,XCSE,DKK,DKK,1.0,2026-08-28,20,20,30572896.890994303,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XCSE:RBREW.CO,XCSE,DKK,DKK,1.0,2026-08-28,20,20,6670257.811528747,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XCSE:RILBA.CO,XCSE,DKK,DKK,1.0,2026-08-28,20,20,5049649.981727734,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XCSE:ROCKB.CO,XCSE,DKK,DKK,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XCSE:TRYG.CO,XCSE,DKK,DKK,1.0,2026-08-28,20,20,9860599.329757173,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XCSE:VWS.CO,XCSE,DKK,DKK,1.0,2026-08-28,20,20,52091572.9185354,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XCSE:ZELA.CO,XCSE,DKK,DKK,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XDUB:AIBG.I,XDUB,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XDUB:BIRG.I,XDUB,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XDUB:GL9.I,XDUB,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XDUB:KSP.I,XDUB,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XDUB:KYGA.I,XDUB,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XDUB:RYA.I,XDUB,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XETR:ADSGN.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:AG1G.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:AIXGN.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:ALVG.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:AMV0N.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:BASFN.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:BAYGN.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:BC8G.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:BEIG.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:BMWG.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:BNRGN.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:CBKG.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:CONG.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:DB1GN.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:DBKGN.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:DHER.DE,XETR,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XETR:DHLN.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:DTEGN.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:DTGGE.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:ENR1N.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:EONGN.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:EVDG.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:EVKN.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:FMEG.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:FNTGN.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:FPE3_P.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:FRAG.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:FREG.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:FTKN.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:G1AG.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:G24N.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:GBFG.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:HAGG.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:HEIG.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:HNKG_P.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:HNRGN.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:HOTG.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:IFXGN.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:KBX.DE,XETR,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XETR:KGX.DE,XETR,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XETR:LEGN.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:LHAG.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:MBGN.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:MRCG.DE,XETR,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XETR:MTXGN.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:MUVGN.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:NAFG.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:NDXG.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:NEKG.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:P911_P.DE,XETR,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XETR:PSHG_P.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:PUMG.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:QIA.DE,XETR,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XETR:R3NK.DE,XETR,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XETR:RAAG.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:RHMG.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:RWEG.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:SAPG.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:SATG_P.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:SDFGN.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:SHLG.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:SIEGN.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:SY1G.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:TEGG.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:TKAG.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:TLXGN.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:TUI1N.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:VNAN.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:VOWG_P.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XETR:ZALG.DE,XETR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XHEL:ELISA.HE,XHEL,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XHEL:FORTUM.HE,XHEL,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XHEL:HIAB.HE,XHEL,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XHEL:HUH1V.HE,XHEL,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XHEL:KCRA.HE,XHEL,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XHEL:KEMIRA.HE,XHEL,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XHEL:KESKOB.HE,XHEL,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XHEL:KNEBV.HE,XHEL,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XHEL:MANTA.HE,XHEL,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XHEL:METSO.HE,XHEL,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XHEL:NDAFI.HE,XHEL,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XHEL:NESTE.HE,XHEL,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XHEL:NOKIA.HE,XHEL,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XHEL:ORNBV.HE,XHEL,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XHEL:SAMPO.HE,XHEL,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XHEL:STERV.HE,XHEL,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XHEL:UPM.HE,XHEL,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XHEL:VALMT.HE,XHEL,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XHEL:WRT1V.HE,XHEL,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XHKG:1,XHKG,HKD,HKD,1.0,2026-08-31,20,20,47303395.36734432,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XHKG:101,XHKG,HKD,HKD,1.0,2026-08-31,20,20,4620924.323372735,FAIL_LIQUIDITY,FAIL,,FX_RESOLVED,2026-08-31
WS:XHKG:1024,XHKG,HKD,HKD,1.0,2026-08-31,20,20,179094054.3841058,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XHKG:1038,XHKG,HKD,HKD,1.0,2026-08-31,20,20,9081110.910601633,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XHKG:1044,XHKG,HKD,HKD,1.0,2026-08-31,20,20,9763841.059890427,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XHKG:1088,XHKG,HKD,HKD,1.0,2026-08-31,20,20,40065709.0592137,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XHKG:1093,XHKG,HKD,HKD,1.0,2026-08-31,20,20,75433955.44888175,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XHKG:1099,XHKG,HKD,HKD,1.0,2026-08-31,20,20,7147161.583642138,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XHKG:1109,XHKG,HKD,HKD,1.0,2026-08-31,20,20,44595728.970033064,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XHKG:1113,XHKG,HKD,HKD,1.0,2026-08-31,20,20,19782509.364734445,PASS_STANDARD,PASS,,FX_RESOLVED,2026-08-31
WS:XHKG:1177,XHKG,HKD,HKD,1.0,2026-08-31,20,20,41165900.14577687,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XHKG:12,XHKG,HKD,HKD,1.0,2026-08-31,20,20,24431852.278775554,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XHKG:1209,XHKG,HKD,HKD,1.0,2026-08-31,20,20,16462377.212349903,PASS_STANDARD,PASS,,FX_RESOLVED,2026-08-31
WS:XHKG:1211,XHKG,HKD,HKD,1.0,2026-08-31,20,20,142212469.22658676,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XHKG:1299,XHKG,HKD,HKD,1.0,2026-08-31,20,20,234639534.98826164,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XHKG:1378,XHKG,HKD,HKD,1.0,2026-08-31,20,20,78825139.35112692,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XHKG:1398,XHKG,HKD,HKD,1.0,2026-08-31,20,20,117617831.95495537,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XHKG:1519,XHKG,HKD,HKD,1.0,2026-08-31,20,20,43095759.75308076,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XHKG:16,XHKG,HKD,HKD,1.0,2026-08-31,20,20,52105601.738624126,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XHKG:175,XHKG,HKD,HKD,1.0,2026-08-31,20,20,86787637.68785617,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XHKG:1801,XHKG,HKD,HKD,1.0,2026-08-31,20,20,132862389.12333071,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XHKG:1810,XHKG,HKD,HKD,1.0,2026-08-31,20,20,440644282.2481115,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XHKG:1876,XHKG,HKD,HKD,1.0,2026-08-31,20,20,7206805.058523695,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XHKG:1928,XHKG,HKD,HKD,1.0,2026-08-31,20,20,19791667.947761327,PASS_STANDARD,PASS,,FX_RESOLVED,2026-08-31
