WS_ID,Segment_ID,Primary_MIC,Primary_Ticker,Primary_Currency,Prior_Mapping_State,Prior_Yahoo_Symbol,Candidate_Yahoo_Symbol,Mapping_Source,Stock_Data_Request,Data_Returned,First_Bar_Date,Last_Completed_Bar_Date,Mapping_Current_State,Mapping_Current_Reason,Mapping_Override_Used,No_Identity_Promotion
WS:XTKS:6971,JP_N225,XTKS,6971,JPY,MAPPING_PRESENT_NOT_REVALIDATED,6971,6971.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:6976,JP_N225,XTKS,6976,JPY,MAPPING_PRESENT_NOT_REVALIDATED,6976,6976.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:6981,JP_N225,XTKS,6981,JPY,MAPPING_PRESENT_NOT_REVALIDATED,6981,6981.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:6988,JP_N225,XTKS,6988,JPY,MAPPING_PRESENT_NOT_REVALIDATED,6988,6988.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:7004,JP_N225,XTKS,7004,JPY,MAPPING_PRESENT_NOT_REVALIDATED,7004,7004.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:7011,JP_N225,XTKS,7011,JPY,MAPPING_PRESENT_NOT_REVALIDATED,7011,7011.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:7012,JP_N225,XTKS,7012,JPY,MAPPING_PRESENT_NOT_REVALIDATED,7012,7012.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:7013,JP_N225,XTKS,7013,JPY,MAPPING_PRESENT_NOT_REVALIDATED,7013,7013.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:7186,JP_N225,XTKS,7186,JPY,MAPPING_PRESENT_NOT_REVALIDATED,7186,7186.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:7201,JP_N225,XTKS,7201,JPY,MAPPING_PRESENT_NOT_REVALIDATED,7201,7201.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:7202,JP_N225,XTKS,7202,JPY,MAPPING_PRESENT_NOT_REVALIDATED,7202,7202.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:7203,JP_N225,XTKS,7203,JPY,MAPPING_PRESENT_NOT_REVALIDATED,7203,7203.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:7211,JP_N225,XTKS,7211,JPY,MAPPING_PRESENT_NOT_REVALIDATED,7211,7211.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:7261,JP_N225,XTKS,7261,JPY,MAPPING_PRESENT_NOT_REVALIDATED,7261,7261.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:7267,JP_N225,XTKS,7267,JPY,MAPPING_PRESENT_NOT_REVALIDATED,7267,7267.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:7269,JP_N225,XTKS,7269,JPY,MAPPING_PRESENT_NOT_REVALIDATED,7269,7269.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:7270,JP_N225,XTKS,7270,JPY,MAPPING_PRESENT_NOT_REVALIDATED,7270,7270.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:7272,JP_N225,XTKS,7272,JPY,MAPPING_PRESENT_NOT_REVALIDATED,7272,7272.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:7453,JP_N225,XTKS,7453,JPY,MAPPING_PRESENT_NOT_REVALIDATED,7453,7453.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:7532,JP_N225,XTKS,7532,JPY,MAPPING_PRESENT_NOT_REVALIDATED,7532,7532.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:7731,JP_N225,XTKS,7731,JPY,MAPPING_PRESENT_NOT_REVALIDATED,7731,7731.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:7733,JP_N225,XTKS,7733,JPY,MAPPING_PRESENT_NOT_REVALIDATED,7733,7733.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:7735,JP_N225,XTKS,7735,JPY,MAPPING_PRESENT_NOT_REVALIDATED,7735,7735.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:7741,JP_N225,XTKS,7741,JPY,MAPPING_PRESENT_NOT_REVALIDATED,7741,7741.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:7751,JP_N225,XTKS,7751,JPY,MAPPING_PRESENT_NOT_REVALIDATED,7751,7751.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:7752,JP_N225,XTKS,7752,JPY,MAPPING_PRESENT_NOT_REVALIDATED,7752,7752.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:7832,JP_N225,XTKS,7832,JPY,MAPPING_PRESENT_NOT_REVALIDATED,7832,7832.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:7911,JP_N225,XTKS,7911,JPY,MAPPING_PRESENT_NOT_REVALIDATED,7911,7911.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:7912,JP_N225,XTKS,7912,JPY,MAPPING_PRESENT_NOT_REVALIDATED,7912,7912.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:7951,JP_N225,XTKS,7951,JPY,MAPPING_PRESENT_NOT_REVALIDATED,7951,7951.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:7974,JP_N225,XTKS,7974,JPY,MAPPING_PRESENT_NOT_REVALIDATED,7974,7974.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:8001,JP_N225,XTKS,8001,JPY,MAPPING_PRESENT_NOT_REVALIDATED,8001,8001.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:8002,JP_N225,XTKS,8002,JPY,MAPPING_PRESENT_NOT_REVALIDATED,8002,8002.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:8015,JP_N225,XTKS,8015,JPY,MAPPING_PRESENT_NOT_REVALIDATED,8015,8015.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:8031,JP_N225,XTKS,8031,JPY,MAPPING_PRESENT_NOT_REVALIDATED,8031,8031.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:8035,JP_N225,XTKS,8035,JPY,MAPPING_PRESENT_NOT_REVALIDATED,8035,8035.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:8053,JP_N225,XTKS,8053,JPY,MAPPING_PRESENT_NOT_REVALIDATED,8053,8053.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:8058,JP_N225,XTKS,8058,JPY,MAPPING_PRESENT_NOT_REVALIDATED,8058,8058.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:8233,JP_N225,XTKS,8233,JPY,MAPPING_PRESENT_NOT_REVALIDATED,8233,8233.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:8252,JP_N225,XTKS,8252,JPY,MAPPING_PRESENT_NOT_REVALIDATED,8252,8252.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:8253,JP_N225,XTKS,8253,JPY,MAPPING_PRESENT_NOT_REVALIDATED,8253,8253.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:8267,JP_N225,XTKS,8267,JPY,MAPPING_PRESENT_NOT_REVALIDATED,8267,8267.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:8304,JP_N225,XTKS,8304,JPY,MAPPING_PRESENT_NOT_REVALIDATED,8304,8304.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:8306,JP_N225,XTKS,8306,JPY,MAPPING_PRESENT_NOT_REVALIDATED,8306,8306.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:8308,JP_N225,XTKS,8308,JPY,MAPPING_PRESENT_NOT_REVALIDATED,8308,8308.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:8309,JP_N225,XTKS,8309,JPY,MAPPING_PRESENT_NOT_REVALIDATED,8309,8309.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:8316,JP_N225,XTKS,8316,JPY,MAPPING_PRESENT_NOT_REVALIDATED,8316,8316.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:8331,JP_N225,XTKS,8331,JPY,MAPPING_PRESENT_NOT_REVALIDATED,8331,8331.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:8354,JP_N225,XTKS,8354,JPY,MAPPING_PRESENT_NOT_REVALIDATED,8354,8354.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:8411,JP_N225,XTKS,8411,JPY,MAPPING_PRESENT_NOT_REVALIDATED,8411,8411.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:8591,JP_N225,XTKS,8591,JPY,MAPPING_PRESENT_NOT_REVALIDATED,8591,8591.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:8601,JP_N225,XTKS,8601,JPY,MAPPING_PRESENT_NOT_REVALIDATED,8601,8601.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:8604,JP_N225,XTKS,8604,JPY,MAPPING_PRESENT_NOT_REVALIDATED,8604,8604.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:8630,JP_N225,XTKS,8630,JPY,MAPPING_PRESENT_NOT_REVALIDATED,8630,8630.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:8697,JP_N225,XTKS,8697,JPY,MAPPING_PRESENT_NOT_REVALIDATED,8697,8697.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:8725,JP_N225,XTKS,8725,JPY,MAPPING_PRESENT_NOT_REVALIDATED,8725,8725.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:8750,JP_N225,XTKS,8750,JPY,MAPPING_PRESENT_NOT_REVALIDATED,8750,8750.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:8766,JP_N225,XTKS,8766,JPY,MAPPING_PRESENT_NOT_REVALIDATED,8766,8766.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:8795,JP_N225,XTKS,8795,JPY,MAPPING_PRESENT_NOT_REVALIDATED,8795,8795.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:8801,JP_N225,XTKS,8801,JPY,MAPPING_PRESENT_NOT_REVALIDATED,8801,8801.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:8802,JP_N225,XTKS,8802,JPY,MAPPING_PRESENT_NOT_REVALIDATED,8802,8802.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:8804,JP_N225,XTKS,8804,JPY,MAPPING_PRESENT_NOT_REVALIDATED,8804,8804.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:8830,JP_N225,XTKS,8830,JPY,MAPPING_PRESENT_NOT_REVALIDATED,8830,8830.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:9001,JP_N225,XTKS,9001,JPY,MAPPING_PRESENT_NOT_REVALIDATED,9001,9001.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:9005,JP_N225,XTKS,9005,JPY,MAPPING_PRESENT_NOT_REVALIDATED,9005,9005.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:9007,JP_N225,XTKS,9007,JPY,MAPPING_PRESENT_NOT_REVALIDATED,9007,9007.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:9008,JP_N225,XTKS,9008,JPY,MAPPING_PRESENT_NOT_REVALIDATED,9008,9008.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:9009,JP_N225,XTKS,9009,JPY,MAPPING_PRESENT_NOT_REVALIDATED,9009,9009.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:9020,JP_N225,XTKS,9020,JPY,MAPPING_PRESENT_NOT_REVALIDATED,9020,9020.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:9021,JP_N225,XTKS,9021,JPY,MAPPING_PRESENT_NOT_REVALIDATED,9021,9021.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:9022,JP_N225,XTKS,9022,JPY,MAPPING_PRESENT_NOT_REVALIDATED,9022,9022.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:9064,JP_N225,XTKS,9064,JPY,MAPPING_PRESENT_NOT_REVALIDATED,9064,9064.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:9101,JP_N225,XTKS,9101,JPY,MAPPING_PRESENT_NOT_REVALIDATED,9101,9101.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:9104,JP_N225,XTKS,9104,JPY,MAPPING_PRESENT_NOT_REVALIDATED,9104,9104.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:9107,JP_N225,XTKS,9107,JPY,MAPPING_PRESENT_NOT_REVALIDATED,9107,9107.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:9147,JP_N225,XTKS,9147,JPY,MAPPING_PRESENT_NOT_REVALIDATED,9147,9147.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:9201,JP_N225,XTKS,9201,JPY,MAPPING_PRESENT_NOT_REVALIDATED,9201,9201.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:9202,JP_N225,XTKS,9202,JPY,MAPPING_PRESENT_NOT_REVALIDATED,9202,9202.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:9432,JP_N225,XTKS,9432,JPY,MAPPING_PRESENT_NOT_REVALIDATED,9432,9432.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:9433,JP_N225,XTKS,9433,JPY,MAPPING_PRESENT_NOT_REVALIDATED,9433,9433.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:9434,JP_N225,XTKS,9434,JPY,MAPPING_PRESENT_NOT_REVALIDATED,9434,9434.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:9501,JP_N225,XTKS,9501,JPY,MAPPING_PRESENT_NOT_REVALIDATED,9501,9501.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:9502,JP_N225,XTKS,9502,JPY,MAPPING_PRESENT_NOT_REVALIDATED,9502,9502.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:9503,JP_N225,XTKS,9503,JPY,MAPPING_PRESENT_NOT_REVALIDATED,9503,9503.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:9531,JP_N225,XTKS,9531,JPY,MAPPING_PRESENT_NOT_REVALIDATED,9531,9531.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:9532,JP_N225,XTKS,9532,JPY,MAPPING_PRESENT_NOT_REVALIDATED,9532,9532.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:9602,JP_N225,XTKS,9602,JPY,MAPPING_PRESENT_NOT_REVALIDATED,9602,9602.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:9735,JP_N225,XTKS,9735,JPY,MAPPING_PRESENT_NOT_REVALIDATED,9735,9735.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:9766,JP_N225,XTKS,9766,JPY,MAPPING_PRESENT_NOT_REVALIDATED,9766,9766.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:9843,JP_N225,XTKS,9843,JPY,MAPPING_PRESENT_NOT_REVALIDATED,9843,9843.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:9983,JP_N225,XTKS,9983,JPY,MAPPING_PRESENT_NOT_REVALIDATED,9983,9983.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTKS:9984,JP_N225,XTKS,9984,JPY,MAPPING_PRESENT_NOT_REVALIDATED,9984,9984.T,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTSE:AAUC,CA_TSX,XTSE,AAUC,CAD,MAPPING_PRESENT_NOT_REVALIDATED,AAUC,AAUC.TO,DERIVED_RULE,REQUESTED,True,2024-09-03,2026-08-31,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTSE:AAV,CA_TSX,XTSE,AAV,CAD,MAPPING_PRESENT_NOT_REVALIDATED,AAV,AAV.TO,DERIVED_RULE,REQUESTED,True,2024-09-03,2026-08-31,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XTSE:ABRA,CA_TSX,XTSE,ABRA,CAD,MAPPING_PRESENT_NOT_REVALIDATED,ABRA,ABRA.TO,DERIVED_RULE,REQUESTED,True,2024-09-03,2026-08-31,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
