Projection_Order,Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,Evidence_Cohort,Source_ID,Instrument_Type,History_State,History_Observation_Count,History_Valid_Observation_Count,Liquidity_State,Liquidity_Bucket,Usable20,MedianTurnover20_EUR,Eligibility_DryRun,Stage_U_Status
813,WSSEC:WS:XNYS:RNR,WS:XNYS:RNR,XNYS,RNR,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,69163783.352142,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
814,WSSEC:WS:XNYS:ROK,WS:XNYS:ROK,XNYS,ROK,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,233105660.84,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
815,WSSEC:WS:XNYS:ROL,WS:XNYS:ROL,XNYS,ROL,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,136807531.13,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
816,WSSEC:WS:XNYS:ROP,WS:XNYS:ROP,XNYS,ROP,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,223327233.05,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
817,WSSEC:WS:XNYS:RPM,WS:XNYS:RPM,XNYS,RPM,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,95835798.657154,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
818,WSSEC:WS:XNYS:RRC,WS:XNYS:RRC,XNYS,RRC,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,84419982.710010,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
819,WSSEC:WS:XNYS:RRX,WS:XNYS:RRX,XNYS,RRX,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,164505837.458258,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
820,WSSEC:WS:XNYS:RS,WS:XNYS:RS,XNYS,RS,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,85496427.683308,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
821,WSSEC:WS:XNYS:RSG,WS:XNYS:RSG,XNYS,RSG,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,266545471.15,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
822,WSSEC:WS:XNYS:RTX,WS:XNYS:RTX,XNYS,RTX,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,693952926.19,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
823,WSSEC:WS:XNYS:RYAN,WS:XNYS:RYAN,XNYS,RYAN,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,62972466.225111,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
824,WSSEC:WS:XNYS:SAM,WS:XNYS:SAM,XNYS,SAM,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,28585613.943987,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
825,WSSEC:WS:XNYS:SARO,WS:XNYS:SARO,XNYS,SARO,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,493,493,LIQUIDITY_OK,PREFERRED,20,68430333.410811,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
826,WSSEC:WS:XNYS:SCHW,WS:XNYS:SCHW,XNYS,SCHW,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,624016184.24,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
827,WSSEC:WS:XNYS:SCI,WS:XNYS:SCI,XNYS,SCI,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,53767396.208446,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
828,WSSEC:WS:XNYS:SF,WS:XNYS:SF,XNYS,SF,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,66205812.512034,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
829,WSSEC:WS:XNYS:SGI,WS:XNYS:SGI,XNYS,SGI,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,212559619.221468,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
830,WSSEC:WS:XNYS:SHW,WS:XNYS:SHW,XNYS,SHW,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,474288869,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
831,WSSEC:WS:XNYS:SJM,WS:XNYS:SJM,XNYS,SJM,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,127374792,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
832,WSSEC:WS:XNYS:SLGN,WS:XNYS:SLGN,XNYS,SLGN,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,35370843.667032,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
833,WSSEC:WS:XNYS:SMG,WS:XNYS:SMG,XNYS,SMG,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,39124783.672824,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
834,WSSEC:WS:XNYS:SN,WS:XNYS:SN,XNYS,SN,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,275700996.480854,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
835,WSSEC:WS:XNYS:SNA,WS:XNYS:SNA,XNYS,SNA,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,80950480,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
836,WSSEC:WS:XNYS:SNX,WS:XNYS:SNX,XNYS,SNX,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,112206932.849570,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
837,WSSEC:WS:XNYS:SO,WS:XNYS:SO,XNYS,SO,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,391432452.57,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
838,WSSEC:WS:XNYS:SOLV,WS:XNYS:SOLV,XNYS,SOLV,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,71847270.75,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
839,WSSEC:WS:XNYS:SON,WS:XNYS:SON,XNYS,SON,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,55336711.805767,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
840,WSSEC:WS:XNYS:SPGI,WS:XNYS:SPGI,XNYS,SPGI,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,652441099.74,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
841,WSSEC:WS:XNYS:SPXC,WS:XNYS:SPXC,XNYS,SPXC,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,67483272.457531,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
842,WSSEC:WS:XNYS:SR,WS:XNYS:SR,XNYS,SR,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,36358392.042094,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
843,WSSEC:WS:XNYS:SSB,WS:XNYS:SSB,XNYS,SSB,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,44962975.915939,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
844,WSSEC:WS:XNYS:SSD,WS:XNYS:SSD,XNYS,SSD,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,40219833.993588,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
845,WSSEC:WS:XNYS:ST,WS:XNYS:ST,XNYS,ST,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,43439736.445928,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
846,WSSEC:WS:XNYS:STT,WS:XNYS:STT,XNYS,STT,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,192983713.35,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
847,WSSEC:WS:XNYS:STZ,WS:XNYS:STZ,XNYS,STZ,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,184253320.72,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
848,WSSEC:WS:XNYS:SWK,WS:XNYS:SWK,XNYS,SWK,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,122585177.72,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
849,WSSEC:WS:XNYS:SWX,WS:XNYS:SWX,XNYS,SWX,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,44660096.232578,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
850,WSSEC:WS:XNYS:SYF,WS:XNYS:SYF,XNYS,SYF,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,206998645.3,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
851,WSSEC:WS:XNYS:SYK,WS:XNYS:SYK,XNYS,SYK,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,625231580.43,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
852,WSSEC:WS:XNYS:SYY,WS:XNYS:SYY,XNYS,SYY,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,155869905.99,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
853,WSSEC:WS:XNYS:T,WS:XNYS:T,XNYS,T,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,670096294.59,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
854,WSSEC:WS:XNYS:TAP,WS:XNYS:TAP,XNYS,TAP,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,82186342.56,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
855,WSSEC:WS:XNYS:TDG,WS:XNYS:TDG,XNYS,TDG,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,369207369.44,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
856,WSSEC:WS:XNYS:TDY,WS:XNYS:TDY,XNYS,TDY,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,125488796.9,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
857,WSSEC:WS:XNYS:TEX,WS:XNYS:TEX,XNYS,TEX,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,49972028.903805,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
858,WSSEC:WS:XNYS:TFC,WS:XNYS:TFC,XNYS,TFC,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,240844820.9,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
859,WSSEC:WS:XNYS:TGT,WS:XNYS:TGT,XNYS,TGT,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,634325320.67,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
860,WSSEC:WS:XNYS:THC,WS:XNYS:THC,XNYS,THC,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,164306978.488461,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
861,WSSEC:WS:XNYS:THG,WS:XNYS:THG,XNYS,THG,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,47964245.537515,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
862,WSSEC:WS:XNYS:THO,WS:XNYS:THO,XNYS,THO,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,40628116.239149,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
863,WSSEC:WS:XNYS:TJX,WS:XNYS:TJX,XNYS,TJX,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,824574789.85,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
864,WSSEC:WS:XNYS:TKO,WS:XNYS:TKO,XNYS,TKO,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,162168886.33,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
865,WSSEC:WS:XNYS:TKR,WS:XNYS:TKR,XNYS,TKR,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,86479311.709589,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
866,WSSEC:WS:XNYS:TMO,WS:XNYS:TMO,XNYS,TMO,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,832127475.62,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
867,WSSEC:WS:XNYS:TNL,WS:XNYS:TNL,XNYS,TNL,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,37985806.327359,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
868,WSSEC:WS:XNYS:TOL,WS:XNYS:TOL,XNYS,TOL,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,101523734.797434,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
869,WSSEC:WS:XNYS:TOST,WS:XNYS:TOST,XNYS,TOST,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,222169866.083492,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
870,WSSEC:WS:XNYS:TPL,WS:XNYS:TPL,XNYS,TPL,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,103195784.5,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
871,WSSEC:WS:XNYS:TPR,WS:XNYS:TPR,XNYS,TPR,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,426555403.35,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
872,WSSEC:WS:XNYS:TREX,WS:XNYS:TREX,XNYS,TREX,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,52869359.471003,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
873,WSSEC:WS:XNYS:TRGP,WS:XNYS:TRGP,XNYS,TRGP,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,272269554.38,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
874,WSSEC:WS:XNYS:TRU,WS:XNYS:TRU,XNYS,TRU,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,136842728.811536,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
875,WSSEC:WS:XNYS:TRV,WS:XNYS:TRV,XNYS,TRV,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,497509181.05,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
876,WSSEC:WS:XNYS:TSN,WS:XNYS:TSN,XNYS,TSN,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,124473691.16,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
877,WSSEC:WS:XNYS:TTC,WS:XNYS:TTC,XNYS,TTC,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,72398150.862890,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
878,WSSEC:WS:XNYS:TWLO,WS:XNYS:TWLO,XNYS,TWLO,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,337126850.330521,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
879,WSSEC:WS:XNYS:TXNM,WS:XNYS:TXNM,XNYS,TXNM,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,70179327.508369,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
880,WSSEC:WS:XNYS:TXT,WS:XNYS:TXT,XNYS,TXT,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,97689278.26,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
881,WSSEC:WS:XNYS:TYL,WS:XNYS:TYL,XNYS,TYL,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,201347441.91,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
882,WSSEC:WS:XNYS:UBER,WS:XNYS:UBER,XNYS,UBER,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,963140600.44,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
883,WSSEC:WS:XNYS:UGI,WS:XNYS:UGI,XNYS,UGI,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,61081410.342029,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
884,WSSEC:WS:XNYS:UHS,WS:XNYS:UHS,XNYS,UHS,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,87518687.32,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
885,WSSEC:WS:XNYS:ULS,WS:XNYS:ULS,XNYS,ULS,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,31970999.575459,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
886,WSSEC:WS:XNYS:UNH,WS:XNYS:UNH,XNYS,UNH,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,1255514260.17,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
887,WSSEC:WS:XNYS:UNM,WS:XNYS:UNM,XNYS,UNM,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,120531365.985054,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
888,WSSEC:WS:XNYS:UNP,WS:XNYS:UNP,XNYS,UNP,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,571697673.61,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
889,WSSEC:WS:XNYS:UPS,WS:XNYS:UPS,XNYS,UPS,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,382619531.31,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
890,WSSEC:WS:XNYS:URI,WS:XNYS:URI,XNYS,URI,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,378033269.18,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
891,WSSEC:WS:XNYS:USB,WS:XNYS:USB,XNYS,USB,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,331623407.99,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
892,WSSEC:WS:XNYS:USFD,WS:XNYS:USFD,XNYS,USFD,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,204405107.536197,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
893,WSSEC:WS:XNYS:V,WS:XNYS:V,XNYS,V,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,2057098644.64,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
894,WSSEC:WS:XNYS:VAL,WS:XNYS:VAL,XNYS,VAL,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,89479781.192350,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
895,WSSEC:WS:XNYS:VEEV,WS:XNYS:VEEV,XNYS,VEEV,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,339908989.23,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
896,WSSEC:WS:XNYS:VFC,WS:XNYS:VFC,XNYS,VFC,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,76357881.801475,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
897,WSSEC:WS:XNYS:VLO,WS:XNYS:VLO,XNYS,VLO,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,649287213.11,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
898,WSSEC:WS:XNYS:VLTO,WS:XNYS:VLTO,XNYS,VLTO,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,113902053.79,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
899,WSSEC:WS:XNYS:VMC,WS:XNYS:VMC,XNYS,VMC,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,193174274.55,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
900,WSSEC:WS:XNYS:VMI,WS:XNYS:VMI,XNYS,VMI,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,60730706.444294,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
901,WSSEC:WS:XNYS:VNT,WS:XNYS:VNT,XNYS,VNT,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,33551602.791146,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
902,WSSEC:WS:XNYS:VOYA,WS:XNYS:VOYA,XNYS,VOYA,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,87186840.116989,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
903,WSSEC:WS:XNYS:VRT,WS:XNYS:VRT,XNYS,VRT,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,894051391.72,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
904,WSSEC:WS:XNYS:VST,WS:XNYS:VST,XNYS,VST,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,500617093.37,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
905,WSSEC:WS:XNYS:VVV,WS:XNYS:VVV,XNYS,VVV,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,54198451.126749,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
906,WSSEC:WS:XNYS:WAB,WS:XNYS:WAB,XNYS,WAB,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,211422582.35,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
