WS_ID,Primary_Universe_Index,Name,Yahoo_Symbol,Country,Lineage_Class_v0_22,In_Active_Source_v0_22,In_Full_Eligibility_v0_14,In_Strict_v0_14,In_Unresolved_Queue_v0_15,In_Research_Partial_v0_16
WS:XASX:S32,AU_ASX200,South32,S32.AX,Australia,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XASX:SCG,AU_ASX200,Scentre Group,SCG.AX,Australia,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XASX:SDF,AU_ASX200,Steadfast Group,SDF.AX,Australia,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XASX:SEK,AU_ASX200,Seek,SEK.AX,Australia,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XASX:SFR,AU_ASX200,Sandfire Resources,SFR.AX,Australia,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XASX:SGH,AU_ASX200,SGH,SGH.AX,Australia,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XASX:SGM,AU_ASX200,Sims Metal,SGM.AX,Australia,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XASX:SGP,AU_ASX200,Stockland,SGP.AX,Australia,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XASX:SHL,AU_ASX200,Sonic Healthcare,SHL.AX,Australia,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XASX:SIG,AU_ASX200,Sigma Healthcare,SIG.AX,Australia,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XASX:SMR,AU_ASX200,Stanmore Resources,SMR.AX,Australia,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XASX:SNZ,AU_ASX200,Summerset Group Holdings,SNZ.AX,Australia,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XASX:SOL,AU_ASX200,Soul Patts,SOL.AX,Australia,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XASX:SPK,AU_ASX200,Spark New Zealand,SPK.AX,Australia,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XASX:STO,AU_ASX200,Santos,STO.AX,Australia,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XASX:SUL,AU_ASX200,Super Retail Group,SUL.AX,Australia,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XASX:SUN,AU_ASX200,Suncorp,SUN.AX,Australia,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XASX:TAH,AU_ASX200,Tabcorp,TAH.AX,Australia,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XASX:TCL,AU_ASX200,Transurban,TCL.AX,Australia,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XASX:TLC,AU_ASX200,The Lottery Corporation,TLC.AX,Australia,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XASX:TLS,AU_ASX200,Telstra,TLS.AX,Australia,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XASX:TLX,AU_ASX200,Telix Pharmaceuticals,TLX.AX,Australia,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XASX:TNE,AU_ASX200,TechnologyOne,TNE.AX,Australia,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XASX:TPG,AU_ASX200,TPG Telecom,TPG.AX,Australia,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XASX:TUA,AU_ASX200,Tuas,TUA.AX,Australia,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XASX:TWE,AU_ASX200,Treasury Wine Estates,TWE.AX,Australia,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XASX:VAU,AU_ASX200,Vault Minerals,VAU.AX,Australia,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XASX:VCX,AU_ASX200,Vicinity Centres,VCX.AX,Australia,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XASX:VEA,AU_ASX200,Viva Energy,VEA.AX,Australia,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XASX:VGN,AU_ASX200,Virgin Australia Holdings,VGN.AX,Australia,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XASX:VNT,AU_ASX200,Ventia Services Group,VNT.AX,Australia,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XASX:WAF,AU_ASX200,West African Resources,WAF.AX,Australia,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XASX:WAM,AU_ASX200,WAM Capital,WAM.AX,Australia,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XASX:WBC,AU_ASX200,Westpac,WBC.AX,Australia,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XASX:WDS,AU_ASX200,Woodside Energy Group,WDS.AX,Australia,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XASX:WES,AU_ASX200,Wesfarmers,WES.AX,Australia,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XASX:WGX,AU_ASX200,Westgold Resources,WGX.AX,Australia,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XASX:WHC,AU_ASX200,Whitehaven Coal,WHC.AX,Australia,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XASX:WLE,AU_ASX200,WAM Leaders,WLE.AX,Australia,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XASX:WOR,AU_ASX200,Worley,WOR.AX,Australia,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XASX:WOW,AU_ASX200,Woolworths Group,WOW.AX,Australia,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XASX:WTC,AU_ASX200,Wisetech Global,WTC.AX,Australia,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XASX:XRO,AU_ASX200,Xero,XRO.AX,Australia,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XASX:XYX,AU_ASX200,"Block, Inc.",XYX.AX,Australia,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XASX:YAL,AU_ASX200,Yancoal Australia,YAL.AX,Australia,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XASX:ZIM,AU_ASX200,Zimplats Holdings,ZIM.AX,Australia,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XASX:ZIP,AU_ASX200,Zip,ZIP.AX,Australia,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:ABEV3,BR_IBRX100,ABEV3,ABEV3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:ALOS3,BR_IBRX100,ALOS3,ALOS3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:ANIM3,BR_IBRX100,ANIM3,ANIM3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:ASAI3,BR_IBRX100,ASAI3,ASAI3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:AUAU3,BR_IBRX100,AUAU3,AUAU3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:AURE3,BR_IBRX100,AURE3,AURE3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:AXIA3,BR_IBRX100,AXIA3,AXIA3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:AZZA3,BR_IBRX100,AZZA3,AZZA3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:B3SA3,BR_IBRX100,B3SA3,B3SA3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:BBAS3,BR_IBRX100,BBAS3,BBAS3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:BBDC3,BR_IBRX100,BBDC3,BBDC3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:BBDC4,BR_IBRX100,BBDC4,BBDC4.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:BBSE3,BR_IBRX100,BBSE3,BBSE3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:BEEF3,BR_IBRX100,BEEF3,BEEF3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:BPAC11,BR_IBRX100,BPAC11,BPAC11.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:BRAP4,BR_IBRX100,BRAP4,BRAP4.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:BRAV3,BR_IBRX100,BRAV3,BRAV3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:BRKM5,BR_IBRX100,BRKM5,BRKM5.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:CBAV3,BR_IBRX100,CBAV3,CBAV3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:CEAB3,BR_IBRX100,CEAB3,CEAB3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:CMIG4,BR_IBRX100,CMIG4,CMIG4.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:CMIN3,BR_IBRX100,CMIN3,CMIN3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:COGN3,BR_IBRX100,COGN3,COGN3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:CPFE3,BR_IBRX100,CPFE3,CPFE3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:CPLE3,BR_IBRX100,CPLE3,CPLE3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:CSAN3,BR_IBRX100,CSAN3,CSAN3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:CSMG3,BR_IBRX100,CSMG3,CSMG3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:CSNA3,BR_IBRX100,CSNA3,CSNA3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:CURY3,BR_IBRX100,CURY3,CURY3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:CVCB3,BR_IBRX100,CVCB3,CVCB3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:CXSE3,BR_IBRX100,CXSE3,CXSE3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:CYRE3,BR_IBRX100,CYRE3,CYRE3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:DIRR3,BR_IBRX100,DIRR3,DIRR3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:ECOR3,BR_IBRX100,ECOR3,ECOR3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:EGIE3,BR_IBRX100,EGIE3,EGIE3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:EMBJ3,BR_IBRX100,EMBJ3,EMBJ3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:ENEV3,BR_IBRX100,ENEV3,ENEV3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:ENGI11,BR_IBRX100,ENGI11,ENGI11.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:EQTL3,BR_IBRX100,EQTL3,EQTL3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:EZTC3,BR_IBRX100,EZTC3,EZTC3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:FLRY3,BR_IBRX100,FLRY3,FLRY3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:GGBR4,BR_IBRX100,GGBR4,GGBR4.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:GGPS3,BR_IBRX100,GGPS3,GGPS3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:GMAT3,BR_IBRX100,GMAT3,GMAT3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:GOAU4,BR_IBRX100,GOAU4,GOAU4.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:HAPV3,BR_IBRX100,HAPV3,HAPV3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:HYPE3,BR_IBRX100,HYPE3,HYPE3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:IGTI11,BR_IBRX100,IGTI11,IGTI11.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:INTB3,BR_IBRX100,INTB3,INTB3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:IRBR3,BR_IBRX100,IRBR3,IRBR3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:ISAE4,BR_IBRX100,ISAE4,ISAE4.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:ITSA4,BR_IBRX100,ITSA4,ITSA4.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:ITUB3,BR_IBRX100,ITUB3,ITUB3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:ITUB4,BR_IBRX100,ITUB4,ITUB4.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:JHSF3,BR_IBRX100,JHSF3,JHSF3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:KLBN11,BR_IBRX100,KLBN11,KLBN11.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:LREN3,BR_IBRX100,LREN3,LREN3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:MBRF3,BR_IBRX100,MBRF3,MBRF3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:MDNE3,BR_IBRX100,MDNE3,MDNE3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:MGLU3,BR_IBRX100,MGLU3,MGLU3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:MOTV3,BR_IBRX100,MOTV3,MOTV3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:MOVI3,BR_IBRX100,MOVI3,MOVI3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:MRVE3,BR_IBRX100,MRVE3,MRVE3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:MULT3,BR_IBRX100,MULT3,MULT3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:NATU3,BR_IBRX100,NATU3,NATU3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:ORVR3,BR_IBRX100,ORVR3,ORVR3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:PETR3,BR_IBRX100,PETR3,PETR3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:PETR4,BR_IBRX100,PETR4,PETR4.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:POMO4,BR_IBRX100,POMO4,POMO4.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:PRIO3,BR_IBRX100,PRIO3,PRIO3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:PSSA3,BR_IBRX100,PSSA3,PSSA3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:RADL3,BR_IBRX100,RADL3,RADL3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:RAIL3,BR_IBRX100,RAIL3,RAIL3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:RAPT4,BR_IBRX100,RAPT4,RAPT4.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:RDOR3,BR_IBRX100,RDOR3,RDOR3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:RECV3,BR_IBRX100,RECV3,RECV3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:RENT3,BR_IBRX100,RENT3,RENT3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:SANB11,BR_IBRX100,SANB11,SANB11.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:SAPR11,BR_IBRX100,SAPR11,SAPR11.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:SAUD3,BR_IBRX100,SAUD3,SAUD3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:SBSP3,BR_IBRX100,SBSP3,SBSP3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:SIMH3,BR_IBRX100,SIMH3,SIMH3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:SLCE3,BR_IBRX100,SLCE3,SLCE3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:SMFT3,BR_IBRX100,SMFT3,SMFT3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:SMTO3,BR_IBRX100,SMTO3,SMTO3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:SUZB3,BR_IBRX100,SUZB3,SUZB3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:TAEE11,BR_IBRX100,TAEE11,TAEE11.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:TEND3,BR_IBRX100,TEND3,TEND3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:TIMS3,BR_IBRX100,TIMS3,TIMS3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:TOTS3,BR_IBRX100,TOTS3,TOTS3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:UGPA3,BR_IBRX100,UGPA3,UGPA3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:USIM5,BR_IBRX100,USIM5,USIM5.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:VALE3,BR_IBRX100,VALE3,VALE3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:VAMO3,BR_IBRX100,VAMO3,VAMO3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:VBBR3,BR_IBRX100,VBBR3,VBBR3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:VIVA3,BR_IBRX100,VIVA3,VIVA3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:BVMF:VIVT3,BR_IBRX100,VIVT3,VIVT3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:WEGE3,BR_IBRX100,WEGE3,WEGE3.SA,Brazil,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:BVMF:YDUQ3,BR_IBRX100,YDUQ3,YDUQ3.SA,Brazil,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XTSE:AAUC,CA_TSX,Allied Gold Corporation,AAUC.TO,Canada,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XTSE:AAV,CA_TSX,Advantage Energy Ltd.,AAV.TO,Canada,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XTSE:ABRA,CA_TSX,AbraSilver Resource Corp.,ABRA.TO,Canada,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XTSE:ABX,CA_TSX,Barrick Mining Corporation,ABX.TO,Canada,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XTSE:AC,CA_TSX,Air Canada Voting and Variable Voting Shares,AC.TO,Canada,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XTSE:ACO.X,CA_TSX,ATCO Ltd. Class I Non-voting Shares,ACO-X.TO,Canada,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XTSE:AEM,CA_TSX,Agnico Eagle Mines Limited,AEM.TO,Canada,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
