Projection_Order,Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,Primary_Universe_Index,feature_as_of_date,sync_cohort_size,peer_count,R20_num,R60_num,HomeMarket_PeerMedian_R20_v0_58,HomeMarket_PeerMedian_R60_v0_58,HomeMarket_RS20_Excess_v0_58,HomeMarket_RS60_Excess_v0_58,HomeMarket_RS_Reference_Type_v0_58
1029,WSSEC:WS:XSHE:300750,WS:XSHE:300750,XSHE,300750,CN_CSI300,2026-09-24,294,293,-0.21313672922252011,-0.2323787228591303,-0.039062463620211103,-0.028761087387055701,-0.17407426560230901,-0.20361763547207459,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1030,WSSEC:WS:XSHE:300760,WS:XSHE:300760,XSHE,300760,CN_CSI300,2026-09-24,294,293,-0.050422750296220002,0.105316120571183,-0.039062463620211103,-0.0291579745444722,-0.011360286676008899,0.1344740951156552,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1031,WSSEC:WS:XSHE:300803,WS:XSHE:300803,XSHE,300803,CN_CSI300,2026-09-24,294,293,0.35839051182495613,0.3348831363695976,-0.0390843533725991,-0.0291579745444722,0.3974748651975552,0.36404111091406982,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1032,WSSEC:WS:XSHE:300832,WS:XSHE:300832,XSHE,300832,CN_CSI300,2026-09-24,294,293,-0.060063003355250902,0.079864224397404995,-0.039062463620211103,-0.0291579745444722,-0.021000539735039798,0.1090221989418772,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1033,WSSEC:WS:XSHE:300866,WS:XSHE:300866,XSHE,300866,CN_CSI300,2026-09-24,294,293,-0.028526137568747601,0.22099386517984279,-0.0390843533725991,-0.0291579745444722,0.010558215803851499,0.25015183972431498,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1034,WSSEC:WS:XSHE:300896,WS:XSHE:300896,XSHE,300896,CN_CSI300,2026-09-24,294,293,-0.016732384782972402,0.0299173950702766,-0.0390843533725991,-0.0291579745444722,0.022351968589626698,0.059075369614748796,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1035,WSSEC:WS:XSHE:300999,WS:XSHE:300999,XSHE,300999,CN_CSI300,2026-09-24,294,293,-0.064405508719468998,0.0207900214495437,-0.039062463620211103,-0.0291579745444722,-0.025343045099257895,0.049947995994015899,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1036,WSSEC:WS:XSHE:301165,WS:XSHE:301165,XSHE,301165,CN_CSI300,2026-09-24,294,293,-0.0711018964803143,0.31026389382102271,-0.039062463620211103,-0.0291579745444722,-0.032039432860103197,0.33942186836549493,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1037,WSSEC:WS:XSHE:301236,WS:XSHE:301236,XSHE,301236,CN_CSI300,2026-09-24,294,293,-0.038512935282573199,-0.13373492137495291,-0.0390843533725991,-0.028761087387055701,0.00057141809002590055,-0.10497383398789721,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1038,WSSEC:WS:XSHE:301269,WS:XSHE:301269,XSHE,301269,CN_CSI300,2026-09-24,294,293,-0.0937694569493146,-0.1900092618451292,-0.039062463620211103,-0.028761087387055701,-0.054706993329103497,-0.16124817445807349,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1039,WSSEC:WS:XSHE:301308,WS:XSHE:301308,XSHE,301308,CN_CSI300,2026-09-24,294,293,-0.14104857213288829,-0.44633022056262101,-0.039062463620211103,-0.028761087387055701,-0.1019861085126772,-0.41756913317556532,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1040,WSSEC:WS:XSHG:600000,WS:XSHG:600000,XSHG,600000,CN_CSI300,2026-09-24,294,293,-0.0077177174398543004,0.0344827813002219,-0.0390843533725991,-0.0291579745444722,0.031366635932744802,0.0636407558446941,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1041,WSSEC:WS:XSHG:600009,WS:XSHG:600009,XSHG,600009,CN_CSI300,2026-09-24,294,293,-0.042625747614025399,-0.024750394493187299,-0.039062463620211103,-0.0291579745444722,-0.0035632839938142952,0.0044075800512849012,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1042,WSSEC:WS:XSHG:600010,WS:XSHG:600010,XSHG,600010,CN_CSI300,2026-09-24,294,293,-0.079295184259752294,-0.058558609353847997,-0.039062463620211103,-0.028761087387055701,-0.04023272063954119,-0.029797521966792296,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1043,WSSEC:WS:XSHG:600011,WS:XSHG:600011,XSHG,600011,CN_CSI300,2026-09-24,294,293,-0.0029586474980016,-0.11432330448520781,-0.0390843533725991,-0.028761087387055701,0.0361257058745975,-0.085562217098152107,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1044,WSSEC:WS:XSHG:600015,WS:XSHG:600015,XSHG,600015,CN_CSI300,2026-09-24,294,293,-0.058912367557036403,-0.057488669707314997,-0.039062463620211103,-0.028761087387055701,-0.0198499039368253,-0.028727582320259296,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1045,WSSEC:WS:XSHG:600016,WS:XSHG:600016,XSHG,600016,CN_CSI300,2026-09-24,294,293,0.0058139478470454996,0.058103993372692501,-0.0390843533725991,-0.0291579745444722,0.044898301219644596,0.087261967917164701,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1046,WSSEC:WS:XSHG:600018,WS:XSHG:600018,XSHG,600018,CN_CSI300,2026-09-24,294,293,0.034749094814837601,0.10973089403315781,-0.0390843533725991,-0.0291579745444722,0.073833448187436701,0.13888886857763,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1047,WSSEC:WS:XSHG:600019,WS:XSHG:600019,XSHG,600019,CN_CSI300,2026-09-24,294,293,0.0034364227382494999,0.040998219892982801,-0.0390843533725991,-0.0291579745444722,0.042520776110848597,0.070156194437454994,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1048,WSSEC:WS:XSHG:600023,WS:XSHG:600023,XSHG,600023,CN_CSI300,2026-09-24,294,293,0.0447154038171007,-0.058608089638398399,-0.0390843533725991,-0.028761087387055701,0.0837997571896998,-0.029847002251342698,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1049,WSSEC:WS:XSHG:600025,WS:XSHG:600025,XSHG,600025,CN_CSI300,2026-09-24,294,293,0.0114107523609621,0.067907982233037206,-0.0390843533725991,-0.0291579745444722,0.050495105733561196,0.097065956777509399,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1050,WSSEC:WS:XSHG:600026,WS:XSHG:600026,XSHG,600026,CN_CSI300,2026-09-24,294,293,0.14991933996105361,0.29696967385031953,-0.0390843533725991,-0.0291579745444722,0.18900369333365272,0.32612764839479175,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1051,WSSEC:WS:XSHG:600027,WS:XSHG:600027,XSHG,600027,CN_CSI300,2026-09-24,294,293,0.047722295839487297,0.059210522876001502,-0.0390843533725991,-0.0291579745444722,0.08680664921208639,0.088368497420473702,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1052,WSSEC:WS:XSHG:600028,WS:XSHG:600028,XSHG,600028,CN_CSI300,2026-09-24,294,293,0.0056711172069347998,0.15652180042519351,-0.0390843533725991,-0.0291579745444722,0.044755470579533899,0.1856797749696657,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1053,WSSEC:WS:XSHG:600029,WS:XSHG:600029,XSHG,600029,CN_CSI300,2026-09-24,294,293,-0.033797230457853697,-0.076045642198092206,-0.0390843533725991,-0.028761087387055701,0.0052871229147454027,-0.047284554811036508,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1054,WSSEC:WS:XSHG:600030,WS:XSHG:600030,XSHG,600030,CN_CSI300,2026-09-24,294,293,-0.058718201637274002,-0.0814115952265103,-0.039062463620211103,-0.028761087387055701,-0.019655738017062899,-0.052650507839454602,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1055,WSSEC:WS:XSHG:600031,WS:XSHG:600031,XSHG,600031,CN_CSI300,2026-09-24,294,293,-0.097586503416565801,-0.032076515483441398,-0.039062463620211103,-0.028761087387055701,-0.058524039796354697,-0.0033154280963856968,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1056,WSSEC:WS:XSHG:600036,WS:XSHG:600036,XSHG,600036,CN_CSI300,2026-09-24,294,293,0.028044384646374199,0.1117486427077263,-0.0390843533725991,-0.0291579745444722,0.067128738018973302,0.1409066172521985,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1057,WSSEC:WS:XSHG:600039,WS:XSHG:600039,XSHG,600039,CN_CSI300,2026-09-24,294,293,-0.0103448453518406,0.039855064534843603,-0.0390843533725991,-0.0291579745444722,0.0287395080207585,0.069013039079315802,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1058,WSSEC:WS:XSHG:600048,WS:XSHG:600048,XSHG,600048,CN_CSI300,2026-09-24,294,293,0.073359097882981006,0.19569888790296969,-0.0390843533725991,-0.0291579745444722,0.11244345125558011,0.22485686244744188,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1059,WSSEC:WS:XSHG:600050,WS:XSHG:600050,XSHG,600050,CN_CSI300,2026-09-24,294,293,-0.032634001801977598,0.022167525580375901,-0.0390843533725991,-0.0291579745444722,0.0064503515706215014,0.0513255001248481,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1060,WSSEC:WS:XSHG:600061,WS:XSHG:600061,XSHG,600061,CN_CSI300,2026-09-24,294,293,-0.0520674030112886,-0.053516805301845903,-0.039062463620211103,-0.028761087387055701,-0.013004939391077497,-0.024755717914790202,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1061,WSSEC:WS:XSHG:600066,WS:XSHG:600066,XSHG,600066,CN_CSI300,2026-09-24,294,293,-0.13039116143184171,-0.0545256265910605,-0.039062463620211103,-0.028761087387055701,-0.09132869781163061,-0.025764539204004799,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1062,WSSEC:WS:XSHG:600085,WS:XSHG:600085,XSHG,600085,CN_CSI300,2026-09-24,294,293,-0.041478448174910101,0.002577296570992,-0.039062463620211103,-0.0291579745444722,-0.002415984554698998,0.031735271115464203,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1063,WSSEC:WS:XSHG:600089,WS:XSHG:600089,XSHG,600089,CN_CSI300,2026-09-24,294,293,-0.090909099865461002,-0.1937700209354011,-0.039062463620211103,-0.028761087387055701,-0.051846636245249898,-0.16500893354834539,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1064,WSSEC:WS:XSHG:600104,WS:XSHG:600104,XSHG,600104,CN_CSI300,2026-09-24,294,293,0.046875049476512803,0.085020257374300995,-0.0390843533725991,-0.0291579745444722,0.08595940284911191,0.11417823191877319,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1065,WSSEC:WS:XSHG:600111,WS:XSHG:600111,XSHG,600111,CN_CSI300,2026-09-24,294,293,-0.094108982852138395,-0.2311203156289964,-0.039062463620211103,-0.028761087387055701,-0.055046519231927292,-0.20235922824194069,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1066,WSSEC:WS:XSHG:600115,WS:XSHG:600115,XSHG,600115,CN_CSI300,2026-09-24,294,293,-0.056338042357781101,-0.13212435345172349,-0.039062463620211103,-0.028761087387055701,-0.017275578737569998,-0.10336326606466779,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1067,WSSEC:WS:XSHG:600118,WS:XSHG:600118,XSHG,600118,CN_CSI300,2026-09-24,294,293,-0.059902576592744498,-0.28944785463298017,-0.039062463620211103,-0.028761087387055701,-0.020840112972533395,-0.26068676724592449,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1068,WSSEC:WS:XSHG:600150,WS:XSHG:600150,XSHG,600150,CN_CSI300,2026-09-24,294,293,0.103418298015153,0.1085564457502541,-0.0390843533725991,-0.0291579745444722,0.14250265138775209,0.1377144202947263,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1069,WSSEC:WS:XSHG:600160,WS:XSHG:600160,XSHG,600160,CN_CSI300,2026-09-24,294,293,-0.14086999407824699,-0.38044865791955612,-0.039062463620211103,-0.028761087387055701,-0.10180753045803589,-0.35168757053250044,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1070,WSSEC:WS:XSHG:600176,WS:XSHG:600176,XSHG,600176,CN_CSI300,2026-09-24,294,293,0.0098499528530607994,-0.36508402289808323,-0.0390843533725991,-0.028761087387055701,0.048934306225659897,-0.33632293551102754,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1071,WSSEC:WS:XSHG:600183,WS:XSHG:600183,XSHG,600183,CN_CSI300,2026-09-24,294,293,-0.025821092133989799,-0.096215830278479103,-0.0390843533725991,-0.028761087387055701,0.013263261238609301,-0.067454742891423405,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1072,WSSEC:WS:XSHG:600188,WS:XSHG:600188,XSHG,600188,CN_CSI300,2026-09-24,294,293,-0.12874779704599801,0.10886647403372771,-0.039062463620211103,-0.0291579745444722,-0.089685333425786912,0.1380244485781999,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1073,WSSEC:WS:XSHG:600196,WS:XSHG:600196,XSHG,600196,CN_CSI300,2026-09-24,294,293,-0.0021843267100808998,-0.0082501314977291001,-0.0390843533725991,-0.0291579745444722,0.036900026662518202,0.020907843046743098,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1074,WSSEC:WS:XSHG:600219,WS:XSHG:600219,XSHG,600219,CN_CSI300,2026-09-24,294,293,-0.045548611525203599,0.1326781177094149,-0.039062463620211103,-0.0291579745444722,-0.0064861479049924953,0.16183609225388709,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1075,WSSEC:WS:XSHG:600221,WS:XSHG:600221,XSHG,600221,CN_CSI300,2026-09-24,294,293,-0.075757590809253095,-0.109489033310991,-0.039062463620211103,-0.028761087387055701,-0.036695127189041991,-0.080727945923935299,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1076,WSSEC:WS:XSHG:600233,WS:XSHG:600233,XSHG,600233,CN_CSI300,2026-09-24,294,293,0.057227095557149402,-0.00055773723991229998,-0.0390843533725991,-0.0291579745444722,0.096311448929748494,0.028600237304559899,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1077,WSSEC:WS:XSHG:600276,WS:XSHG:600276,XSHG,600276,CN_CSI300,2026-09-24,294,293,-0.057760973844685898,-0.16133858286247479,-0.039062463620211103,-0.028761087387055701,-0.018698510224474794,-0.13257749547541908,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1078,WSSEC:WS:XSHG:600309,WS:XSHG:600309,XSHG,600309,CN_CSI300,2026-09-24,294,293,-0.085221303697945103,0.012390648586409999,-0.039062463620211103,-0.0291579745444722,-0.046158840077733999,0.041548623130882201,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1079,WSSEC:WS:XSHG:600346,WS:XSHG:600346,XSHG,600346,CN_CSI300,2026-09-24,294,293,-0.1455026484394103,-0.087570682350172402,-0.039062463620211103,-0.028761087387055701,-0.1064401848191992,-0.058809594963116704,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1080,WSSEC:WS:XSHG:600362,WS:XSHG:600362,XSHG,600362,CN_CSI300,2026-09-24,294,293,-0.13821136446369189,0.0114504622590652,-0.039062463620211103,-0.0291579745444722,-0.099148900843480797,0.040608436803537401,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1081,WSSEC:WS:XSHG:600372,WS:XSHG:600372,XSHG,600372,CN_CSI300,2026-09-24,294,293,0.023486922859031301,0.048103560028149597,-0.0390843533725991,-0.0291579745444722,0.062571276231630404,0.077261534572621804,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1082,WSSEC:WS:XSHG:600406,WS:XSHG:600406,XSHG,600406,CN_CSI300,2026-09-24,294,293,-0.034258413984157701,-0.0176444471629514,-0.0390843533725991,-0.0291579745444722,0.0048259393884413984,0.0115135273815208,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1083,WSSEC:WS:XSHG:600415,WS:XSHG:600415,XSHG,600415,CN_CSI300,2026-09-24,294,293,-0.1172638120273711,0.044315995479326603,-0.039062463620211103,-0.0291579745444722,-0.078201348407160004,0.073473970023798796,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1084,WSSEC:WS:XSHG:600426,WS:XSHG:600426,XSHG,600426,CN_CSI300,2026-09-24,294,293,-0.053314151134570102,0.34422510260427153,-0.039062463620211103,-0.0291579745444722,-0.014251687514358999,0.37338307714874375,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1085,WSSEC:WS:XSHG:600436,WS:XSHG:600436,XSHG,600436,CN_CSI300,2026-09-24,294,293,-0.070982044992839402,0.0316344321404258,-0.039062463620211103,-0.0291579745444722,-0.031919581372628299,0.060792406684898,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1086,WSSEC:WS:XSHG:600438,WS:XSHG:600438,XSHG,600438,CN_CSI300,2026-09-24,294,293,-0.065546198149166499,-0.080231617434775401,-0.039062463620211103,-0.028761087387055701,-0.026483734528955395,-0.051470530047719704,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1087,WSSEC:WS:XSHG:600460,WS:XSHG:600460,XSHG,600460,CN_CSI300,2026-09-24,294,293,-0.061926599233582597,-0.35207918374845287,-0.039062463620211103,-0.028761087387055701,-0.022864135613371493,-0.32331809636139719,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1088,WSSEC:WS:XSHG:600482,WS:XSHG:600482,XSHG,600482,CN_CSI300,2026-09-24,294,293,0.076367075062261494,0.072994984904040702,-0.0390843533725991,-0.0291579745444722,0.11545142843486059,0.10215295944851291,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1089,WSSEC:WS:XSHG:600489,WS:XSHG:600489,XSHG,600489,CN_CSI300,2026-09-24,294,293,-0.17122516310903391,0.15872187859751011,-0.039062463620211103,-0.0291579745444722,-0.13216269948882281,0.1878798531419823,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1090,WSSEC:WS:XSHG:600515,WS:XSHG:600515,XSHG,600515,CN_CSI300,2026-09-24,294,293,-0.042704586477814201,-0.035842260214997097,-0.039062463620211103,-0.028761087387055701,-0.0036421228576030973,-0.0070811728279413962,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1091,WSSEC:WS:XSHG:600519,WS:XSHG:600519,XSHG,600519,CN_CSI300,2026-09-24,294,293,-0.0427919575475307,0.028262676641729101,-0.039062463620211103,-0.0291579745444722,-0.0037294939273195965,0.057420651186201301,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1092,WSSEC:WS:XSHG:600522,WS:XSHG:600522,XSHG,600522,CN_CSI300,2026-09-24,294,293,-0.035476788498730497,-0.3253199301728491,-0.0390843533725991,-0.028761087387055701,0.0036075648738686031,-0.29655884278579342,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1093,WSSEC:WS:XSHG:600547,WS:XSHG:600547,XSHG,600547,CN_CSI300,2026-09-24,294,293,-0.16680996837595141,0.20223322282596171,-0.039062463620211103,-0.0291579745444722,-0.12774750475574032,0.2313911973704339,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1094,WSSEC:WS:XSHG:600549,WS:XSHG:600549,XSHG,600549,CN_CSI300,2026-09-24,294,293,-0.1441605441818869,-0.42909311436708292,-0.039062463620211103,-0.028761087387055701,-0.1050980805616758,-0.40033202698002723,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1095,WSSEC:WS:XSHG:600570,WS:XSHG:600570,XSHG,600570,CN_CSI300,2026-09-24,294,293,-0.098145636200389005,-0.063410066858434699,-0.039062463620211103,-0.028761087387055701,-0.059083172580177902,-0.034648979471379002,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1096,WSSEC:WS:XSHG:600584,WS:XSHG:600584,XSHG,600584,CN_CSI300,2026-09-24,294,293,-0.1013849234832741,-0.28339241119303199,-0.039062463620211103,-0.028761087387055701,-0.062322459863063,-0.25463132380597631,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1097,WSSEC:WS:XSHG:600585,WS:XSHG:600585,XSHG,600585,CN_CSI300,2026-09-24,294,293,-0.060488353213014302,0.0047477698453961001,-0.039062463620211103,-0.0291579745444722,-0.021425889592803199,0.033905744389868299,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1098,WSSEC:WS:XSHG:600588,WS:XSHG:600588,XSHG,600588,CN_CSI300,2026-09-24,294,293,-0.086444016508870097,-0.0053476137641614999,-0.039062463620211103,-0.0291579745444722,-0.047381552888658994,0.023810360780310701,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1099,WSSEC:WS:XSHG:600600,WS:XSHG:600600,XSHG,600600,CN_CSI300,2026-09-24,294,293,-0.0215729016004895,-0.057078065894407302,-0.0390843533725991,-0.028761087387055701,0.017511451772109599,-0.028316978507351601,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1100,WSSEC:WS:XSHG:600660,WS:XSHG:600660,XSHG,600660,CN_CSI300,2026-09-24,294,293,-0.076232360466867793,0.053402926602576797,-0.039062463620211103,-0.0291579745444722,-0.03716989684665669,0.082560901147049004,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1101,WSSEC:WS:XSHG:600674,WS:XSHG:600674,XSHG,600674,CN_CSI300,2026-09-24,294,293,0.046302267408189803,0.1228433895626037,-0.0390843533725991,-0.0291579745444722,0.085386620780788902,0.1520013641070759,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1102,WSSEC:WS:XSHG:600690,WS:XSHG:600690,XSHG,600690,CN_CSI300,2026-09-24,294,293,-0.046401581943333499,-0.0137120805876277,-0.039062463620211103,-0.0291579745444722,-0.0073391183231223955,0.0154458939568445,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1103,WSSEC:WS:XSHG:600741,WS:XSHG:600741,XSHG,600741,CN_CSI300,2026-09-24,294,293,-0.040469967226470997,-0.054662403282553097,-0.039062463620211103,-0.028761087387055701,-0.0014075036062598939,-0.025901315895497396,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1104,WSSEC:WS:XSHG:600760,WS:XSHG:600760,XSHG,600760,CN_CSI300,2026-09-24,294,293,-0.0465322898098052,0.055174106604982801,-0.039062463620211103,-0.0291579745444722,-0.0074698261895940962,0.084332081149455007,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1105,WSSEC:WS:XSHG:600795,WS:XSHG:600795,XSHG,600795,CN_CSI300,2026-09-24,294,293,0.0019119984719328999,0.1148936135674989,-0.0390843533725991,-0.0291579745444722,0.040996351844532,0.14405158811197111,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1106,WSSEC:WS:XSHG:600809,WS:XSHG:600809,XSHG,600809,CN_CSI300,2026-09-24,294,293,-0.044763288184500302,0.01841167142936,-0.039062463620211103,-0.0291579745444722,-0.0057008245642891989,0.047569645973832203,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1107,WSSEC:WS:XSHG:600845,WS:XSHG:600845,XSHG,600845,CN_CSI300,2026-09-24,294,293,0.045220431973540302,0.0082826953879026992,-0.0390843533725991,-0.0291579745444722,0.084304785346139402,0.037440669932374895,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1108,WSSEC:WS:XSHG:600875,WS:XSHG:600875,XSHG,600875,CN_CSI300,2026-09-24,294,293,-0.094412358031157606,-0.15800787787610879,-0.039062463620211103,-0.028761087387055701,-0.055349894410946503,-0.12924679048905308,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1109,WSSEC:WS:XSHG:600886,WS:XSHG:600886,XSHG,600886,CN_CSI300,2026-09-24,294,293,0.068296176828634494,0.096678926014932901,-0.0390843533725991,-0.0291579745444722,0.10738053020123359,0.12583690055940511,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1110,WSSEC:WS:XSHG:600887,WS:XSHG:600887,XSHG,600887,CN_CSI300,2026-09-24,294,293,0.0170131887565514,0.1002044490446172,-0.0390843533725991,-0.0291579745444722,0.056097542129150496,0.12936242358908939,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
1111,WSSEC:WS:XSHG:600893,WS:XSHG:600893,XSHG,600893,CN_CSI300,2026-09-24,294,293,0.018351129505527801,0.033189408976190098,-0.0390843533725991,-0.0291579745444722,0.057435482878126901,0.062347383520662297,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
