JSE_ISIN,JSE_Issuer_Name,JSE_Issue_Description,JSE_Number_of_Securities,JSE_Nominal_Value,JSE_Currency_Code,JSE_Instrument_Type,JSE_Alpha_Code,JSE_Instrument_Version,JSE_Legacy_Field,JSE_Issuer_Registration_Number,JSE_Issuer_Income_Tax_Number,JSE_Trailing
ZAE000264552,Prescient Management Company (Rf) Ltd,High Street Bal Pres A1,000000000000000,0000000000000,ZAC,UT,HISHA1,000,,2002/022560/06,,   
ZAE000264560,Prescient Management Company (Rf) Ltd,Nedbank ITF High Street Balanced Prescient Fund A2,000000000000000,0000000000000,ZAC,UT,HGSHA2,000,,2002/022560/06,,   
ZAE000264578,Prescient Management Company (Rf) Ltd,High Street Bal Pres B1,000000000000000,0000000000000,ZAC,UT,HHEQB1,000,,2002/022560/06,,   
ZAE000264586,Prescient Management Company (Rf) Ltd,Fairtree Equity Prescient Fund S1,000000000000000,0000000000000,ZAC,UT,FIPFS1,000,,2002/022560/06,,   
ZAE000263786,Prescient Management Company (Rf) Ltd,Constellation Protected Growth Prescient Fund B3,000000000000000,0000000000000,ZAC,UT,CGPFB3,000,,2002/022560/06,,   
ZAE000263968,Prescient Management Company (Rf) Ltd,Laurium Aggressive Long Short Presc QI HF Cls C1,000000000000000,0000000000000,ZAC,UT,LALSC1,000,,2002/022560/06,,   
ZAE000263976,Prescient Management Company (Rf) Ltd,Laurium Aggressive Long Short Pres QI HF Cls C2,000000000000000,0000000000000,ZAC,UT,LALSP2,000,,2002/022560/06,,   
ZAE000264024,Prescient Management Company (Rf) Ltd,Dalebrook Worldwide Flexible Prescient Fund A3,000000000000000,0000000000000,ZAC,UT,NBIEA3,000,,2002/022560/06,,   
ZAE000264248,Prescient Management Company (Rf) Ltd,Nedbank ITF Rexolom WW Flex Presc Fd A1,000000000000000,0000000000000,ZAC,UT,NRWFA1,000,,2002/022560/06,,   
ZAE000264255,Prescient Management Company (Rf) Ltd,Nedbank ITF Rexolom WW Flex Presc Fd B3,000000000000000,0000000000000,ZAC,UT,NRWFB3,000,,2002/022560/06,,   
ZAE000263729,Prescient Management Company (Rf) Ltd,Catalyst Cautious Balance Fund - Hangala Cap A2,000000000000000,0000000000000,ZAC,UT,CABPA2,000,,2002/022560/06,,   
ZAE000263737,Prescient Management Company (Rf) Ltd,Catalyst Cautious Balance Fund - Hangala Cap A3,000000000000000,0000000000000,ZAC,UT,CABPA3,000,,2002/022560/06,,   
ZAE000263745,Prescient Management Company (Rf) Ltd,Catalyst Cash Enhanced Fund- Hangala Capital A1,000000000000000,0000000000000,ZAC,UT,CECFA1,000,,2002/022560/06,,   
ZAE000263752,Prescient Management Company (Rf) Ltd,Catalyst Cash Enhanced Fund- Hangala Capital A2,000000000000000,0000000000000,ZAC,UT,CECFA2,000,,2002/022560/06,,   
ZAE000263760,Prescient Management Company (Rf) Ltd,Catalyst Cash Enhanced Fund- Hangala Capital A3,000000000000000,0000000000000,ZAC,UT,CECFA3,000,,2002/022560/06,,   
ZAE000263778,Prescient Management Company (Rf) Ltd,Constellation Protected Growth Prescient Fund B1,000000000000000,0000000000000,ZAC,UT,CGPFB1,000,,2002/022560/06,,   
ZAE000232575,Prescient Management Company (Rf) Ltd,Numus LS Pres Hdg Fd B Srs 2,000000000000000,0000000000000,ZAC,UT,NPRB2,000,,2002/022560/06,,   
ZAE000232583,Prescient Management Company (Rf) Ltd,Catalyst Alpha Presc QI Hdge Fd A Ser 4,000000000000000,0000000000000,ZAC,UT,CAPHS4,000,,2002/022560/06,,   
ZAE000232682,Prescient Management Company (Rf) Ltd,Aylett Prescient QI Hedge Fund A Srs 4,000000000000000,0000000000000,ZAC,UT,APQS4,000,,2002/022560/06,,   
ZAE000263299,Prescient Management Company (Rf) Ltd,Hangala Capital Income Provider Fund A4,000000000000000,0000000000000,ZAC,UT,HNPFA4,000,,2002/022560/06,,   
ZAE000263604,Prescient Management Company (Rf) Ltd,Laurium Mark Neut Pres RI Hedge Class B,000000000000000,0000000000000,ZAC,UT,LUMHFB,000,,2002/022560/06,,   
ZAE000263711,Prescient Management Company (Rf) Ltd,Catalyst Cautious Balance Fund - Hangala Cap A1,000000000000000,0000000000000,ZAC,UT,CABPA1,000,,2002/022560/06,,   
ZAE000232286,Prescient Management Company (Rf) Ltd,Stylo Global Bond Prescient FOF B1,000000000000000,0000000000000,ZAC,UT,SBOFB1,000,,2002/022560/06,,   
ZAE000232294,Prescient Management Company (Rf) Ltd,Stylo Global Bond Prescient FOF B2,000000000000000,0000000000000,ZAC,UT,SBOFB2,000,,2002/022560/06,,   
ZAE000232302,Prescient Management Company (Rf) Ltd,Stylo Global Bond Prescient FOF B3,000000000000000,0000000000000,ZAC,UT,SBOFB3,000,,2002/022560/06,,   
ZAE000232310,Prescient Management Company (Rf) Ltd,Numus Long Short Pres RI Hedge Lead,000000000000000,0000000000000,ZAC,UT,NPHFA,000,,2002/022560/06,,   
ZAE000232328,Prescient Management Company (Rf) Ltd,Numus Long Short Presc RI Hedge Fund A2,000000000000000,0000000000000,ZAC,UT,NPHA2,000,,2002/022560/06,,   
ZAE000232336,Prescient Management Company (Rf) Ltd,Numus Long Short Presc RI Hdg Fnd B SL,000000000000000,0000000000000,ZAC,UT,NPHFB,000,,2002/022560/06,,   
ZAE000232229,Prescient Management Company (Rf) Ltd,Stylo Global Real Estate Prescient FOF B3,000000000000000,0000000000000,ZAC,UT,SGRB3,000,,2002/022560/06,,   
ZAE000232237,Prescient Management Company (Rf) Ltd,Stylo Global Equity Prescient FOF A1,000000000000000,0000000000000,ZAC,UT,SGPA1,000,,2002/022560/06,,   
ZAE000232245,Prescient Management Company (Rf) Ltd,Stylo Global Equity Prescient FOF B1,000000000000000,0000000000000,ZAC,UT,SEQFB1,000,,2002/022560/06,,   
ZAE000232252,Prescient Management Company (Rf) Ltd,Stylo Global Equity Prescient FOF B2,000000000000000,0000000000000,ZAC,UT,SEQFB2,000,,2002/022560/06,,   
ZAE000232260,Prescient Management Company (Rf) Ltd,Stylo Global Equity Prescient FOF B3,000000000000000,0000000000000,ZAC,UT,SEQFB3,000,,2002/022560/06,,   
ZAE000232278,Prescient Management Company (Rf) Ltd,Stylo Global Bond Prescient FOF A1,000000000000000,0000000000000,ZAC,UT,SGBA1,000,,2002/022560/06,,   
ZAE000230546,Prescient Management Company (Rf) Ltd,Bateleur Long Short Prescient Hdg Fd A1 Srs 2,000000000000000,0000000000000,ZAC,UT,BLSQS,000,,2002/022560/06,,   
ZAE000230579,Prescient Management Company (Rf) Ltd,Aylett Prescient QI Hedge Fund A Srs 3,000000000000000,0000000000000,ZAC,UT,APQS3,000,,2002/022560/06,,   
ZAE000230595,Prescient Management Company (Rf) Ltd,Southchester Smart Esca Pres Hdg Fd A Srs Ld,000000000000000,0000000000000,ZAC,UT,SEPSL,000,,2002/022560/06,,   
ZAE000232195,Prescient Management Company (Rf) Ltd,Stylo Global Real Estate Prescient FOF A1,000000000000000,0000000000000,ZAC,UT,SGRA1,000,,2002/022560/06,,   
ZAE000232203,Prescient Management Company (Rf) Ltd,Stylo Global Real Estate Prescient B1,000000000000000,0000000000000,ZAC,UT,SGRB1,000,,2002/022560/06,,   
ZAE000232211,Prescient Management Company (Rf) Ltd,Stylo Global Real Estate Prescient FOF B2,000000000000000,0000000000000,ZAC,UT,SRPB2,000,,2002/022560/06,,   
ZAE000230249,Prescient Management Company (Rf) Ltd,Bateleur Long Short Pres RI Hdg Fd B Srs 2,000000000000000,0000000000000,ZAC,UT,BRHS2,000,,2002/022560/06,,   
ZAE000230256,Prescient Management Company (Rf) Ltd,Bateleur Long Short Pres RI Hdg Fd B Srs 3,000000000000000,0000000000000,ZAC,UT,BRHS3,000,,2002/022560/06,,   
ZAE000230264,Prescient Management Company (Rf) Ltd,Bateleur Long Short Prescient RI Hdg Fd D,000000000000000,0000000000000,ZAC,UT,BRHFD,000,,2002/022560/06,,   
ZAE000230512,Prescient Management Company (Rf) Ltd,Catalyst Alpha Prescient QI Hdg Fd A Srs 3,000000000000000,0000000000000,ZAC,UT,CAQF3,000,,2002/022560/06,,   
ZAE000230520,Prescient Management Company (Rf) Ltd,Laurium Long Short Pres Hdg Fd C Srs 13,000000000000000,0000000000000,ZAC,UT,LSPS13,000,,2002/022560/06,,   
ZAE000230538,Prescient Management Company (Rf) Ltd,Bateleur Long Short Pres Hdg Fd C Srs Ld,000000000000000,0000000000000,ZAC,UT,BLSPC,000,,2002/022560/06,,   
ZAE000230181,Prescient Management Company (Rf) Ltd,Bateleur Long Short Pres QI Hdg Fd D,000000000000000,0000000000000,ZAC,UT,BLSFD,000,,2002/022560/06,,   
ZAE000230199,Prescient Management Company (Rf) Ltd,Bateleur Long Short PresRI Hdg Fd A Srs,000000000000000,0000000000000,ZAC,UT,BLSRA,000,,2002/022560/06,,   
ZAE000230207,Prescient Management Company (Rf) Ltd,Bateleur Long Short Pres Hdg Fd A Srs 2,000000000000000,0000000000000,ZAC,UT,BPRS2,000,,2002/022560/06,,   
ZAE000230215,Prescient Management Company (Rf) Ltd,Bateleur Long Short Pres RI Hdg Fd A Srs 3,000000000000000,0000000000000,ZAC,UT,BPRS3,000,,2002/022560/06,,   
ZAE000230223,Prescient Management Company (Rf) Ltd,Bateleur Long Short Pres RI Hdg Fd A Srs 4,000000000000000,0000000000000,ZAC,UT,BPRS4,000,,2002/022560/06,,   
ZAE000230231,Prescient Management Company (Rf) Ltd,Bateleur Long Short Pres RI Hdg Fd B Srs Ld,000000000000000,0000000000000,ZAC,UT,BRHSL,000,,2002/022560/06,,   
ZAE000230066,Prescient Management Company (Rf) Ltd,Bateleur Long Short Pres QI Hdg Fd A2,000000000000000,0000000000000,ZAC,UT,BLSA2,000,,2002/022560/06,,   
ZAE000230074,Prescient Management Company (Rf) Ltd,Bateleur Long Short Pres QI Hdg Fd B1 LD,000000000000000,0000000000000,ZAC,UT,BLSB1,000,,2002/022560/06,,   
ZAE000230082,Prescient Management Company (Rf) Ltd,Bateleur Lng Shrt Pres Hdg Fd B1 Srs 2,000000000000000,0000000000000,ZAC,UT,BLSS2,000,,2002/022560/06,,   
ZAE000230108,Prescient Management Company (Rf) Ltd,Bateleur Long Short Pres Hdg Fd B2,000000000000000,0000000000000,ZAC,UT,BPQB2,000,,2002/022560/06,,   
ZAE000230165,Prescient Management Company (Rf) Ltd,Bateleur Lng Shrt Pres Hdg Fd B2 SRS 2,000000000000000,0000000000000,ZAC,UT,BQHB2,000,,2002/022560/06,,   
ZAE000230173,Prescient Management Company (Rf) Ltd,Bateleur Long Short Pres QI Hdg Fd B3,000000000000000,0000000000000,ZAC,UT,BPQB3,000,,2002/022560/06,,   
ZAE000230009,Prescient Management Company (Rf) Ltd,Bateleur Mket Neut Pres Hdg Fd A1,000000000000000,0000000000000,ZAC,UT,BMNA1,000,,2002/022560/06,,   
ZAE000230017,Prescient Management Company (Rf) Ltd,Bateleur Market Neutral Pres Hdg Fd A2,000000000000000,0000000000000,ZAC,UT,BMNA2,000,,2002/022560/06,,   
ZAE000230025,Prescient Management Company (Rf) Ltd,Bateleur Market Neutral Pres QI Hdg Fd A3,000000000000000,0000000000000,ZAC,UT,BMNA3,000,,2002/022560/06,,   
ZAE000230033,Prescient Management Company (Rf) Ltd,Bateleur Market Neutral Pres QI Hdg Fd B1,000000000000000,0000000000000,ZAC,UT,BMNB1,000,,2002/022560/06,,   
ZAE000230041,Prescient Management Company (Rf) Ltd,Bateleur Market Neutral Pres QI Hdg Fd D,000000000000000,0000000000000,ZAC,UT,BMNHD,000,,2002/022560/06,,   
ZAE000230058,Prescient Management Company (Rf) Ltd,Bateleur Long Short Pres Hdg Fd A1,000000000000000,0000000000000,ZAC,UT,BLSA1,000,,2002/022560/06,,   
ZAE000227666,Prescient Management Company (Rf) Ltd,Integrity Equity Prescient Fund A2,000000000000000,0000000000000,ZAC,UT,IEPA2,000,,2002/022560/06,,   
ZAE000227674,Prescient Management Company (Rf) Ltd,Integrity Equity Prescient Fund B1,000000000000000,0000000000000,ZAC,UT,IEPB1,000,,2002/022560/06,,   
ZAE000227682,Prescient Management Company (Rf) Ltd,Integrity Equity Prescient Fund B3,000000000000000,0000000000000,ZAC,UT,IEPB3,000,,2002/022560/06,,   
ZAE000229977,Prescient Management Company (Rf) Ltd,Bateleur Mket Neut Pres QI Hdg Fd A Srs Ld,000000000000000,0000000000000,ZAC,UT,BMNHF,000,,2002/022560/06,,   
ZAE000229985,Prescient Management Company (Rf) Ltd,Bateleur Mket Neut Pres QI Hdg Fd A Srs 2,000000000000000,0000000000000,ZAC,UT,BMNQ2,000,,2002/022560/06,,   
ZAE000229993,Prescient Management Company (Rf) Ltd,Bateleur Mket Neut Pres QI Hdg Fd A Srs 3,000000000000000,0000000000000,ZAC,UT,BMNQ3,000,,2002/022560/06,,   
ZAE000225793,Prescient Management Company (Rf) Ltd,Go Green Int Inc Pres Hdg Fd A Srs Ld,000000000000000,0000000000000,ZAC,UT,GOGSL,000,,2002/022560/06,,   
ZAE000225801,Prescient Management Company (Rf) Ltd,Go Green Interest Inc Pres Hdg Fd A Srs 2,000000000000000,0000000000000,ZAC,UT,GOGF2,000,,2002/022560/06,,   
ZAE000225819,Prescient Management Company (Rf) Ltd,Go Green Interest Inc Pres Hdg Fd A Srs 3,000000000000000,0000000000000,ZAC,UT,GOGF3,000,,2002/022560/06,,   
ZAE000225884,Prescient Management Company (Rf) Ltd,Go Green Interest Inc Pres Hdg Fd A Srs 4,000000000000000,0000000000000,ZAC,UT,GOGF4,000,,2002/022560/06,,   
ZAE000226486,Prescient Management Company (Rf) Ltd,Aylett Prescient QI Hedge Fund  A Series 2,000000000000000,0000000000000,ZAC,UT,APQF2,000,,2002/022560/06,,   
ZAE000227658,Prescient Management Company (Rf) Ltd,Integrity Equity Prescient Fund A1,000000000000000,0000000000000,ZAC,UT,IEPA1,000,,2002/022560/06,,   
ZAE000223939,Prescient Management Company (Rf) Ltd,Laurium Lng Shrt Pres Hdg Fd C9,000000000000000,0000000000000,ZAC,UT,LPHC9,000,,2002/022560/06,,   
ZAE000223947,Prescient Management Company (Rf) Ltd,Laurium Lng Shrt Pres Hdg Fd C10,000000000000000,0000000000000,ZAC,UT,LPHC10,000,,2002/022560/06,,   
ZAE000223954,Prescient Management Company (Rf) Ltd,Laurium Lng Shrt Pres  Hdg Fd C11,000000000000000,0000000000000,ZAC,UT,LPHC11,000,,2002/022560/06,,   
ZAE000223962,Prescient Management Company (Rf) Ltd,Laurium Lng Shrt Pres Hdg Fd C12,000000000000000,0000000000000,ZAC,UT,LPHC12,000,,2002/022560/06,,   
ZAE000225777,Prescient Management Company (Rf) Ltd,Aylett Prescient QI Hedge Fd A Srs Ld,000000000000000,0000000000000,ZAC,UT,APQHF,000,,2002/022560/06,,   
ZAE000225785,Prescient Management Company (Rf) Ltd,Aylett Prescient QI Hedge Fd B,000000000000000,0000000000000,ZAC,UT,APQHB,000,,2002/022560/06,,   
ZAE000223871,Prescient Management Company (Rf) Ltd,Laurium Lng Shrt Pres Hdg Fd C3,000000000000000,0000000000000,ZAC,UT,LPHC3,000,,2002/022560/06,,   
ZAE000223889,Prescient Management Company (Rf) Ltd,Laurium Lng Shrt Pres Hdg Fd C4,000000000000000,0000000000000,ZAC,UT,LPHC4,000,,2002/022560/06,,   
ZAE000223897,Prescient Management Company (Rf) Ltd,Laurium Lng Shrt Pres Hdg Fd C5,000000000000000,0000000000000,ZAC,UT,LPHC5,000,,2002/022560/06,,   
ZAE000223905,Prescient Management Company (Rf) Ltd,Laurium Lng Shrt Pres Hdg Fd C6,000000000000000,0000000000000,ZAC,UT,LPHC6,000,,2002/022560/06,,   
ZAE000223913,Prescient Management Company (Rf) Ltd,Laurium Lng Shrt Pres Hdg Fd C7,000000000000000,0000000000000,ZAC,UT,LPHC7,000,,2002/022560/06,,   
ZAE000223921,Prescient Management Company (Rf) Ltd,Laurium Lng Shrt Pres Hdg Fd C8,000000000000000,0000000000000,ZAC,UT,LPHC8,000,,2002/022560/06,,   
ZAE000223814,Prescient Management Company (Rf) Ltd,Laurium Aggr Lng Sht Pres QI Hg Fd C Ser3,000000000000000,0000000000000,ZAC,UT,LAQC3,000,,2002/022560/06,,   
ZAE000223822,Prescient Management Company (Rf) Ltd,Laurium Aggr Lng Sht Pres QI Hg Fd C4,000000000000000,0000000000000,ZAC,UT,LAQC4,000,,2002/022560/06,,   
ZAE000223830,Prescient Management Company (Rf) Ltd,Laurium Aggr Lng Sht Pres QI Hg Fd C Ser5,000000000000000,0000000000000,ZAC,UT,LAQC5,000,,2002/022560/06,,   
ZAE000223848,Prescient Management Company (Rf) Ltd,Laurium Aggr Lng Sht Pres QI Hg Fd C Ser6,000000000000000,0000000000000,ZAC,UT,LAQC6,000,,2002/022560/06,,   
ZAE000223855,Prescient Management Company (Rf) Ltd,Laurium Aggr Lng Sht Pres QI Hg Fd C Ser7,000000000000000,0000000000000,ZAC,UT,LAQC7,000,,2002/022560/06,,   
ZAE000223863,Prescient Management Company (Rf) Ltd,Laurium Lng Shrt Pres Hdg Fd C2,000000000000000,0000000000000,ZAC,UT,LPHC2,000,,2002/022560/06,,   
ZAE000223756,Prescient Management Company (Rf) Ltd,Laurium Mket Ntral Pres Hdg Fd C4,000000000000000,0000000000000,ZAC,UT,LMNC4,000,,2002/022560/06,,   
ZAE000223764,Prescient Management Company (Rf) Ltd,Laurium Mket Ntral Pres Hdg Fd C5,000000000000000,0000000000000,ZAC,UT,LMNC5,000,,2002/022560/06,,   
ZAE000223772,Prescient Management Company (Rf) Ltd,Laurium Mket Ntral Pres Hdg Fd C6,000000000000000,0000000000000,ZAC,UT,LMNC6,000,,2002/022560/06,,   
ZAE000223780,Prescient Management Company (Rf) Ltd,Laurium Mket Ntral Pres Hdg Fd C7,000000000000000,0000000000000,ZAC,UT,LMNC7,000,,2002/022560/06,,   
ZAE000223798,Prescient Management Company (Rf) Ltd,Laurium Aggr Lng Sht Pres QI Hg Fd C Ser2,000000000000000,0000000000000,ZAC,UT,LAQC2,000,,2002/022560/06,,   
ZAE000223806,Prescient Management Company (Rf) Ltd,Laurium Mket Ntral Pres Hdg Fd C8,000000000000000,0000000000000,ZAC,UT,LMNC8,000,,2002/022560/06,,   
ZAE000222782,Prescient Management Company (Rf) Ltd,Laurium Long Short Pres Hdg Fd E,000000000000000,0000000000000,ZAC,UT,LLSFE,000,,2002/022560/06,,   
ZAE000222790,Prescient Management Company (Rf) Ltd,Catalyst Alpha Pres Hdg Fd A Srs Ld,000000000000000,0000000000000,ZAC,UT,CAPFA,000,,2002/022560/06,,   
ZAE000222816,Prescient Management Company (Rf) Ltd,Catalyst Alpha Pres Hdg Fd A Srs 2,000000000000000,0000000000000,ZAC,UT,CAHFA,000,,2002/022560/06,,   
ZAE000222832,Prescient Management Company (Rf) Ltd,Prescient Wth Mket Neut Hdg Fd B Srs Ld,000000000000000,0000000000000,ZAC,UT,PWMFB,000,,2002/022560/06,,   
ZAE000223731,Prescient Management Company (Rf) Ltd,Laurium Market Ntral Pres Hdg Fd C2,000000000000000,0000000000000,ZAC,UT,LMNC2,000,,2002/022560/06,,   
ZAE000223749,Prescient Management Company (Rf) Ltd,Laurium Mket Ntral Pres Hdg Fd C3,000000000000000,0000000000000,ZAC,UT,LMNC3,000,,2002/022560/06,,   
ZAE000222725,Prescient Management Company (Rf) Ltd,Laurium Market Neut Pres Hdg Fd C1,000000000000000,0000000000000,ZAC,UT,LMNC1,000,,2002/022560/06,,   
ZAE000222733,Prescient Management Company (Rf) Ltd,Laurium Long Short Pres Hdg Fd A,000000000000000,0000000000000,ZAC,UT,LLSFA,000,,2002/022560/06,,   
ZAE000222741,Prescient Management Company (Rf) Ltd,Laurium Long Short Pres Hdg Fd B,000000000000000,0000000000000,ZAC,UT,LLSFB,000,,2002/022560/06,,   
ZAE000222758,Prescient Management Company (Rf) Ltd,Laurium Lng Shrt Pres Hdg Fd C Srs Ld,000000000000000,0000000000000,ZAC,UT,LLSFC,000,,2002/022560/06,,   
ZAE000222766,Prescient Management Company (Rf) Ltd,Laurium Lng Shrt Pres Hdg Fd C1,000000000000000,0000000000000,ZAC,UT,LLSC1,000,,2002/022560/06,,   
ZAE000222774,Prescient Management Company (Rf) Ltd,Laurium Lng Shrt Pres Hdg Fd D Srs Ld,000000000000000,0000000000000,ZAC,UT,LLSFD,000,,2002/022560/06,,   
ZAE000222667,Prescient Management Company (Rf) Ltd,Laurium Agg Lng Shrt Pres Hdg Fd D1,000000000000000,0000000000000,ZAC,UT,LAPD1,000,,2002/022560/06,,   
ZAE000222675,Prescient Management Company (Rf) Ltd,Laurium Agg Lng Shrt Pres Hdg Fd E,000000000000000,0000000000000,ZAC,UT,LASFE,000,,2002/022560/06,,   
ZAE000222683,Prescient Management Company (Rf) Ltd,Laurium Market Neut Pres Hdg Fd A,000000000000000,0000000000000,ZAC,UT,LMNFA,000,,2002/022560/06,,   
ZAE000222691,Prescient Management Company (Rf) Ltd,Laurium Mket Neut Pres Hdg Fd B Srs Ld,000000000000000,0000000000000,ZAC,UT,LMNFB,000,,2002/022560/06,,   
ZAE000222709,Prescient Management Company (Rf) Ltd,Laurium Market Neutl Pres Hdg Fd B1,000000000000000,0000000000000,ZAC,UT,LMNB1,000,,2002/022560/06,,   
ZAE000222717,Prescient Management Company (Rf) Ltd,Laurium Mket Neut Pres Hdg Fd C Srs Ld,000000000000000,0000000000000,ZAC,UT,LMNFC,000,,2002/022560/06,,   
ZAE000222600,Prescient Management Company (Rf) Ltd,Laurium Agg Lng Shrt Pres Hdg Fd A,000000000000000,0000000000000,ZAC,UT,LAHFA,000,,2002/022560/06,,   
ZAE000222618,Prescient Management Company (Rf) Ltd,Laurium Agg Lng Shrt Pres Hdg Fd B Srs Ld,000000000000000,0000000000000,ZAC,UT,LASFB,000,,2002/022560/06,,   
ZAE000222626,Prescient Management Company (Rf) Ltd,Laurium Agg Lng Shrt Pres Hdg Fd B1,000000000000000,0000000000000,ZAC,UT,LASB1,000,,2002/022560/06,,   
ZAE000222634,Prescient Management Company (Rf) Ltd,Laurium Agg Lng Shrt Pres Hdg Fd C Srs Ld,000000000000000,0000000000000,ZAC,UT,LASFC,000,,2002/022560/06,,   
ZAE000222642,Prescient Management Company (Rf) Ltd,Laurium Agg Lng Shrt Pres Hdg Fd C1,000000000000000,0000000000000,ZAC,UT,LASC1,000,,2002/022560/06,,   
ZAE000222659,Prescient Management Company (Rf) Ltd,Laurium Agg Lng Shrt Pres Hdg Fd D Srs Ld,000000000000000,0000000000000,ZAC,UT,LASFD,000,,2002/022560/06,,   
ZAE000222345,Prescient Management Company (Rf) Ltd,Steyn Capital Eqty Pres Fd A1,000000000000000,0000000000000,ZAC,UT,SEPA1,000,,2002/022560/06,,   
ZAE000222352,Prescient Management Company (Rf) Ltd,Steyn Capital Eqty Pres Fd B1,000000000000000,0000000000000,ZAC,UT,SEPB1,000,,2002/022560/06,,   
ZAE000222360,Prescient Management Company (Rf) Ltd,Steyn Capital Eqty Pres Fd B3,000000000000000,0000000000000,ZAC,UT,SEPB3,000,,2002/022560/06,,   
