Projection_Order,Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,Sector,Sector_Taxonomy,Sector_Source,Mapping_Status,Mapping_Authority,RS_Peer_Group_Eligibility,Sector_RS_Capability
475,WSSEC:WS:XNYS:AZO,WS:XNYS:AZO,XNYS,AZO,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
476,WSSEC:WS:XNYS:BA,WS:XNYS:BA,XNYS,BA,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
477,WSSEC:WS:XNYS:BAC,WS:XNYS:BAC,XNYS,BAC,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
478,WSSEC:WS:XNYS:BAH,WS:XNYS:BAH,XNYS,BAH,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
479,WSSEC:WS:XNYS:BALL,WS:XNYS:BALL,XNYS,BALL,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
480,WSSEC:WS:XNYS:BAX,WS:XNYS:BAX,XNYS,BAX,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
481,WSSEC:WS:XNYS:BBWI,WS:XNYS:BBWI,XNYS,BBWI,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
482,WSSEC:WS:XNYS:BBY,WS:XNYS:BBY,XNYS,BBY,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
483,WSSEC:WS:XNYS:BC,WS:XNYS:BC,XNYS,BC,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
484,WSSEC:WS:XNYS:BCO,WS:XNYS:BCO,XNYS,BCO,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
485,WSSEC:WS:XNYS:BDC,WS:XNYS:BDC,XNYS,BDC,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
486,WSSEC:WS:XNYS:BDX,WS:XNYS:BDX,XNYS,BDX,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
487,WSSEC:WS:XNYS:BEN,WS:XNYS:BEN,XNYS,BEN,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
488,WSSEC:WS:XNYS:BILL,WS:XNYS:BILL,XNYS,BILL,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
489,WSSEC:WS:XNYS:BIO,WS:XNYS:BIO,XNYS,BIO,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
490,WSSEC:WS:XNYS:BJ,WS:XNYS:BJ,XNYS,BJ,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
491,WSSEC:WS:XNYS:BKH,WS:XNYS:BKH,XNYS,BKH,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
492,WSSEC:WS:XNYS:BKR,WS:XNYS:BKR,XNYS,BKR,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
493,WSSEC:WS:XNYS:BLDR,WS:XNYS:BLDR,XNYS,BLDR,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
494,WSSEC:WS:XNYS:BMY,WS:XNYS:BMY,XNYS,BMY,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
495,WSSEC:WS:XNYS:BNY,WS:XNYS:BNY,XNYS,BNY,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
496,WSSEC:WS:XNYS:BR,WS:XNYS:BR,XNYS,BR,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
497,WSSEC:WS:XNYS:BRO,WS:XNYS:BRO,XNYS,BRO,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
498,WSSEC:WS:XNYS:BROS,WS:XNYS:BROS,XNYS,BROS,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
499,WSSEC:WS:XNYS:BSX,WS:XNYS:BSX,XNYS,BSX,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
500,WSSEC:WS:XNYS:BURL,WS:XNYS:BURL,XNYS,BURL,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
501,WSSEC:WS:XNYS:BWA,WS:XNYS:BWA,XNYS,BWA,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
502,WSSEC:WS:XNYS:BWXT,WS:XNYS:BWXT,XNYS,BWXT,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
503,WSSEC:WS:XNYS:BYD,WS:XNYS:BYD,XNYS,BYD,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
504,WSSEC:WS:XNYS:C,WS:XNYS:C,XNYS,C,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
505,WSSEC:WS:XNYS:CACI,WS:XNYS:CACI,XNYS,CACI,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
506,WSSEC:WS:XNYS:CAH,WS:XNYS:CAH,XNYS,CAH,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
507,WSSEC:WS:XNYS:CARR,WS:XNYS:CARR,XNYS,CARR,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
508,WSSEC:WS:XNYS:CAT,WS:XNYS:CAT,XNYS,CAT,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
509,WSSEC:WS:XNYS:CAVA,WS:XNYS:CAVA,XNYS,CAVA,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
510,WSSEC:WS:XNYS:CBT,WS:XNYS:CBT,XNYS,CBT,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
511,WSSEC:WS:XNYS:CCK,WS:XNYS:CCK,XNYS,CCK,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
512,WSSEC:WS:XNYS:CDE,WS:XNYS:CDE,XNYS,CDE,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
513,WSSEC:WS:XNYS:CF,WS:XNYS:CF,XNYS,CF,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
514,WSSEC:WS:XNYS:CFG,WS:XNYS:CFG,XNYS,CFG,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
515,WSSEC:WS:XNYS:CFR,WS:XNYS:CFR,XNYS,CFR,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
516,WSSEC:WS:XNYS:CHD,WS:XNYS:CHD,XNYS,CHD,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
517,WSSEC:WS:XNYS:CHE,WS:XNYS:CHE,XNYS,CHE,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
518,WSSEC:WS:XNYS:CHH,WS:XNYS:CHH,XNYS,CHH,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
519,WSSEC:WS:XNYS:CHWY,WS:XNYS:CHWY,XNYS,CHWY,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
520,WSSEC:WS:XNYS:CL,WS:XNYS:CL,XNYS,CL,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
521,WSSEC:WS:XNYS:CLF,WS:XNYS:CLF,XNYS,CLF,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
522,WSSEC:WS:XNYS:CLH,WS:XNYS:CLH,XNYS,CLH,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
523,WSSEC:WS:XNYS:CLX,WS:XNYS:CLX,XNYS,CLX,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
524,WSSEC:WS:XNYS:CMC,WS:XNYS:CMC,XNYS,CMC,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
525,WSSEC:WS:XNYS:CMG,WS:XNYS:CMG,XNYS,CMG,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
526,WSSEC:WS:XNYS:CMI,WS:XNYS:CMI,XNYS,CMI,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
527,WSSEC:WS:XNYS:CMS,WS:XNYS:CMS,XNYS,CMS,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
528,WSSEC:WS:XNYS:CNC,WS:XNYS:CNC,XNYS,CNC,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
529,WSSEC:WS:XNYS:CNH,WS:XNYS:CNH,XNYS,CNH,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
530,WSSEC:WS:XNYS:CNM,WS:XNYS:CNM,XNYS,CNM,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
531,WSSEC:WS:XNYS:CNO,WS:XNYS:CNO,XNYS,CNO,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
532,WSSEC:WS:XNYS:CNP,WS:XNYS:CNP,XNYS,CNP,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
533,WSSEC:WS:XNYS:CNX,WS:XNYS:CNX,XNYS,CNX,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
534,WSSEC:WS:XNYS:COF,WS:XNYS:COF,XNYS,COF,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
535,WSSEC:WS:XNYS:COP,WS:XNYS:COP,XNYS,COP,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
536,WSSEC:WS:XNYS:COR,WS:XNYS:COR,XNYS,COR,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
537,WSSEC:WS:XNYS:CPRI,WS:XNYS:CPRI,XNYS,CPRI,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
538,WSSEC:WS:XNYS:CR,WS:XNYS:CR,XNYS,CR,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
539,WSSEC:WS:XNYS:CRBG,WS:XNYS:CRBG,XNYS,CRBG,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
540,WSSEC:WS:XNYS:CRL,WS:XNYS:CRL,XNYS,CRL,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
541,WSSEC:WS:XNYS:CRM,WS:XNYS:CRM,XNYS,CRM,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
542,WSSEC:WS:XNYS:CRS,WS:XNYS:CRS,XNYS,CRS,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
543,WSSEC:WS:XNYS:CSL,WS:XNYS:CSL,XNYS,CSL,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
544,WSSEC:WS:XNYS:CTVA,WS:XNYS:CTVA,XNYS,CTVA,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
545,WSSEC:WS:XNYS:CVNA,WS:XNYS:CVNA,XNYS,CVNA,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
546,WSSEC:WS:XNYS:CVS,WS:XNYS:CVS,XNYS,CVS,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
547,WSSEC:WS:XNYS:CVX,WS:XNYS:CVX,XNYS,CVX,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
548,WSSEC:WS:XNYS:CW,WS:XNYS:CW,XNYS,CW,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
549,WSSEC:WS:XNYS:CXT,WS:XNYS:CXT,XNYS,CXT,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
550,WSSEC:WS:XNYS:D,WS:XNYS:D,XNYS,D,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
551,WSSEC:WS:XNYS:DAL,WS:XNYS:DAL,XNYS,DAL,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
552,WSSEC:WS:XNYS:DAR,WS:XNYS:DAR,XNYS,DAR,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
553,WSSEC:WS:XNYS:DCI,WS:XNYS:DCI,XNYS,DCI,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
554,WSSEC:WS:XNYS:DE,WS:XNYS:DE,XNYS,DE,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
555,WSSEC:WS:XNYS:DG,WS:XNYS:DG,XNYS,DG,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
556,WSSEC:WS:XNYS:DHI,WS:XNYS:DHI,XNYS,DHI,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
557,WSSEC:WS:XNYS:DHR,WS:XNYS:DHR,XNYS,DHR,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
558,WSSEC:WS:XNYS:DINO,WS:XNYS:DINO,XNYS,DINO,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
559,WSSEC:WS:XNYS:DIS,WS:XNYS:DIS,XNYS,DIS,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
560,WSSEC:WS:XNYS:DKS,WS:XNYS:DKS,XNYS,DKS,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
561,WSSEC:WS:XNYS:DLB,WS:XNYS:DLB,XNYS,DLB,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
562,WSSEC:WS:XNYS:DOCN,WS:XNYS:DOCN,XNYS,DOCN,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
563,WSSEC:WS:XNYS:DOCS,WS:XNYS:DOCS,XNYS,DOCS,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
564,WSSEC:WS:XNYS:DOV,WS:XNYS:DOV,XNYS,DOV,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
565,WSSEC:WS:XNYS:DPZ,WS:XNYS:DPZ,XNYS,DPZ,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
566,WSSEC:WS:XNYS:DRI,WS:XNYS:DRI,XNYS,DRI,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
567,WSSEC:WS:XNYS:DT,WS:XNYS:DT,XNYS,DT,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
568,WSSEC:WS:XNYS:DTM,WS:XNYS:DTM,XNYS,DTM,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
569,WSSEC:WS:XNYS:DUK,WS:XNYS:DUK,XNYS,DUK,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
570,WSSEC:WS:XNYS:DVA,WS:XNYS:DVA,XNYS,DVA,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
571,WSSEC:WS:XNYS:DVN,WS:XNYS:DVN,XNYS,DVN,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
572,WSSEC:WS:XNYS:DY,WS:XNYS:DY,XNYS,DY,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
573,WSSEC:WS:XNYS:ECL,WS:XNYS:ECL,XNYS,ECL,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
574,WSSEC:WS:XNYS:ED,WS:XNYS:ED,XNYS,ED,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
575,WSSEC:WS:XNYS:EFX,WS:XNYS:EFX,XNYS,EFX,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
576,WSSEC:WS:XNYS:EHC,WS:XNYS:EHC,XNYS,EHC,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
577,WSSEC:WS:XNYS:EIX,WS:XNYS:EIX,XNYS,EIX,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
578,WSSEC:WS:XNYS:EL,WS:XNYS:EL,XNYS,EL,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
579,WSSEC:WS:XNYS:ELAN,WS:XNYS:ELAN,XNYS,ELAN,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
580,WSSEC:WS:XNYS:ELF,WS:XNYS:ELF,XNYS,ELF,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
581,WSSEC:WS:XNYS:ELV,WS:XNYS:ELV,XNYS,ELV,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
582,WSSEC:WS:XNYS:EME,WS:XNYS:EME,XNYS,EME,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
583,WSSEC:WS:XNYS:EMR,WS:XNYS:EMR,XNYS,EMR,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
584,WSSEC:WS:XNYS:ENS,WS:XNYS:ENS,XNYS,ENS,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
585,WSSEC:WS:XNYS:EOG,WS:XNYS:EOG,XNYS,EOG,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
586,WSSEC:WS:XNYS:EQH,WS:XNYS:EQH,XNYS,EQH,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
587,WSSEC:WS:XNYS:EQT,WS:XNYS:EQT,XNYS,EQT,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
588,WSSEC:WS:XNYS:ES,WS:XNYS:ES,XNYS,ES,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
589,WSSEC:WS:XNYS:ESAB,WS:XNYS:ESAB,XNYS,ESAB,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
590,WSSEC:WS:XNYS:ESNT,WS:XNYS:ESNT,XNYS,ESNT,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
591,WSSEC:WS:XNYS:ETR,WS:XNYS:ETR,XNYS,ETR,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
592,WSSEC:WS:XNYS:EVR,WS:XNYS:EVR,XNYS,EVR,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
593,WSSEC:WS:XNYS:EVRG,WS:XNYS:EVRG,XNYS,EVRG,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
594,WSSEC:WS:XNYS:EW,WS:XNYS:EW,XNYS,EW,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
595,WSSEC:WS:XNYS:EXC,WS:XNYS:EXC,XNYS,EXC,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
596,WSSEC:WS:XNYS:EXP,WS:XNYS:EXP,XNYS,EXP,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
597,WSSEC:WS:XNYS:F,WS:XNYS:F,XNYS,F,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
598,WSSEC:WS:XNYS:FAF,WS:XNYS:FAF,XNYS,FAF,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
599,WSSEC:WS:XNYS:FBIN,WS:XNYS:FBIN,XNYS,FBIN,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
600,WSSEC:WS:XNYS:FCN,WS:XNYS:FCN,XNYS,FCN,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
601,WSSEC:WS:XNYS:FCX,WS:XNYS:FCX,XNYS,FCX,,,,NOT_VERIFIED_CONTRACT_BLOCKED,NONE_POPULATED,NOT_VERIFIED,BLOCKED_METADATA_CONTRACT
